0,5*15+15,133,(43-34)*15+15,266,(86-67)*15+15,0,16*15+15,133,(59-34)*15+15,133,(64-34)*15+15,0,31*15+15,133,(62-34)*15+15,133,(60-34)*15+15,133,(44-34)*15+15,0,27*15+15,0,11*15+15,0,0*15+15,133,(37-34)*15+15,266,(67-67)*15+15,133,(50-34)*15+15,266,(85-67)*15+15,0,26*15+15,0,3*15+15,133,(52-34)*15+15,266,(95-67)*15+15,0,32*15+15,0,14*15+15,266,(77-67)*15+15,0,30*15+15,266,(75-67)*15+15,266,(90-67)*15+15,133,(48-34)*15+15,133,(34-34)*15+15,133,(53-34)*15+15,133,(36-34)*15+15,133,(35-34)*15+15,0,33*15+15,0,25*15+15,0,19*15+15,266,(87-67)*15+15,133,(38-34)*15+15,133,(58-34)*15+15,133,(41-34)*15+15,0,18*15+15,266,(91-67)*15+15,0,13*15+15,266,(93-67)*15+15,133,(51-34)*15+15,266,(81-67)*15+15,0,4*15+15,266,(88-67)*15+15,133,(56-34)*15+15,133,(57-34)*15+15,266,(79-67)*15+15,133,(66-34)*15+15,133,(55-34)*15+15,0,17*15+15,266,(72-67)*15+15,133,(40-34)*15+15,0,10*15+15,0,2*15+15,0,9*15+15,133,(54-34)*15+15,266,(94-67)*15+15,0,20*15+15,133,(42-34)*15+15,266,(76-67)*15+15,266,(97-67)*15+15,0,24*15+15,266,(89-67)*15+15,266,(83-67)*15+15,133,(61-34)*15+15,266,(84-67)*15+15,0,1*15+15,266,(68-67)*15+15,266,(69-67)*15+15,266,(74-67)*15+15,266,(98-67)*15+15,133,(47-34)*15+15,133,(46-34)*15+15,266,(70-67)*15+15,0,23*15+15,133,(63-34)*15+15,266,(80-67)*15+15,266,(78-67)*15+15,266,(96-67)*15+15,133,(39-34)*15+15,0,12*15+15,266,(71-67)*15+15,133,(49-34)*15+15,0,22*15+15,266,(82-67)*15+15,266,(73-67)*15+15,0,21*15+15,0,7*15+15,0,8*15+15,0,28*15+15,133,(65-34)*15+15,266,(99-67)*15+15,133,(45-34)*15+15,0,29*15+15,0,15*15+15,266,(92-67)*15+15,0,6*15+15,1465817699
0,90,409,30,881,57,0,255,133,390,133,465,0,480,133,435,133,405,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,0,390,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,133,360,878,71,451,532,617,320,0,270,784,299,133,105,600,217,0,45,483,249,601,451,540,441,0,315,133,135,847,454,825,104,0,375,266,345,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818153
0,90,409,30,881,57,0,255,133,390,133,465,0,480,133,435,133,405,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,0,390,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,133,360,878,71,451,532,617,320,0,270,784,299,133,105,600,217,0,45,483,249,601,451,540,441,0,315,133,135,847,454,825,104,0,375,266,345,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818168
0,90,409,30,881,57,0,255,133,390,133,465,0,480,133,435,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,0,390,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,525,431,878,71,451,532,617,320,0,270,784,299,133,105,600,217,0,45,483,249,601,451,540,441,0,315,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818183
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,0,390,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,721,443,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818198
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818213
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818228
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818243
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818258
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,0,465,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818273
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,0,405,0,60,448,544,779,192,0,495,0,225,649,417,767,360,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,0,450,0,240,767,378,0,105,1465818288
0,90,409,30,881,57,0,255,133,390,133,465,0,480,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,0,495,0,225,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,0,510,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,802,276,0,240,767,378,0,105,1465818303
0,90,409,30,881,57,0,255,133,390,133,465,466,143,784,143,790,131,468,153,0,420,0,180,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,0,495,0,225,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,0,345,856,473,853,463,0,330,0,120,0,135,0,435,517,488,531,476,568,309,533,355,0,240,767,378,0,105,1465818318
0,90,409,30,881,57,0,255,133,390,133,465,466,143,784,143,790,131,468,153,416,56,0,180,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,0,495,0,225,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,0,375,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,0,360,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,762,361,856,473,853,463,617,401,0,120,0,135,620,312,517,488,531,476,568,309,533,355,0,240,767,378,0,105,1465818333
0,90,409,30,881,57,0,255,133,390,421,69,466,143,784,143,790,131,468,153,416,56,0,180,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,0,225,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,0,300,415,49,133,75,133,375,133,120,0,285,611,330,0,210,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,788,267,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,541,432,856,473,853,463,617,401,0,120,0,135,620,312,517,488,531,476,568,309,533,355,0,240,767,378,0,105,1465818348
0,90,409,30,881,57,0,255,133,390,421,69,466,143,784,143,790,131,468,153,416,56,0,180,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,0,225,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,813,98,415,49,133,75,133,375,133,120,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,133,90,0,195,625,353,550,476,541,432,856,473,853,463,617,401,0,120,0,135,620,312,517,488,531,476,568,309,533,355,0,240,767,378,0,105,1465818363
0,90,409,30,881,57,456,66,133,390,421,69,466,143,784,143,790,131,468,153,416,56,0,180,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,852,30,415,49,133,75,133,375,133,120,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,133,90,498,279,625,353,550,476,541,432,856,473,853,463,617,401,0,120,0,135,620,312,517,488,531,476,568,309,533,355,618,442,767,378,0,105,1465818378
0,90,409,30,881,57,456,66,133,390,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,852,30,415,49,133,75,133,375,133,120,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,600,217,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,133,90,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,0,105,1465818393
550,218,409,30,881,57,456,66,133,390,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,852,30,415,49,133,75,133,375,133,120,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,643,237,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,133,90,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,731,298,1465818408
550,218,409,30,881,57,456,66,858,311,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,852,30,415,49,133,75,477,128,133,120,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,133,105,657,310,0,45,483,249,601,451,540,441,787,417,133,135,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,133,90,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,731,298,1465818423
550,218,409,30,881,57,456,66,858,311,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,852,30,415,49,133,75,477,128,442,83,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,751,211,657,310,0,45,483,249,601,451,540,441,787,417,699,436,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,133,90,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,731,298,1465818438
550,218,409,30,881,57,456,66,858,311,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,133,60,878,89,479,177,937,521,460,165,0,60,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,133,15,795,123,133,45,133,30,777,153,491,226,852,30,415,49,480,239,477,128,442,83,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,839,190,657,310,0,45,483,249,601,451,540,441,787,417,699,436,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,596,463,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,731,298,1465818453
565,273,409,30,881,57,456,66,858,311,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,523,237,878,89,479,177,937,521,460,165,809,254,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,133,15,795,123,461,174,133,30,777,153,491,226,852,30,415,49,480,239,477,128,442,83,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,839,190,657,310,0,45,483,249,601,451,540,441,787,417,699,436,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,266,30,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,596,463,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,731,298,1465818468
565,273,409,30,881,57,456,66,858,311,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,523,237,878,89,479,177,937,521,460,165,809,254,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,525,254,795,123,533,263,527,247,777,153,491,226,852,30,415,49,480,239,477,128,442,83,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,839,190,657,310,0,45,640,301,601,451,540,441,787,417,699,436,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,724,257,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,596,463,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,731,298,1465818483
565,273,409,30,881,57,456,66,858,311,421,69,466,143,784,143,790,131,468,153,416,56,462,76,417,36,523,237,878,89,479,177,937,521,460,165,809,254,448,544,779,192,777,161,696,427,649,417,768,200,848,447,876,79,880,41,525,254,795,123,533,263,527,247,777,153,491,226,852,30,415,49,480,239,477,128,442,83,445,135,611,330,665,345,603,344,782,310,641,341,550,367,585,377,654,378,495,501,878,71,451,532,617,320,614,367,784,299,839,190,657,310,625,289,632,281,601,451,540,441,787,417,699,436,847,454,825,104,909,292,718,499,885,485,763,397,928,503,920,301,724,257,797,174,678,12,818,111,733,250,647,71,491,456,631,476,581,477,645,392,543,449,531,463,596,463,672,393,625,353,550,476,541,432,856,473,853,463,617,401,718,349,676,337,620,312,517,488,531,476,568,309,533,355,618,442,767,378,731,298,1465818490
