0,28*15+15,0,22*15+15,0,10*15+15,133,(42-34)*15+15,133,(41-34)*15+15,266,(92-67)*15+15,0,11*15+15,133,(34-34)*15+15,266,(95-67)*15+15,133,(58-34)*15+15,0,8*15+15,0,32*15+15,0,21*15+15,266,(76-67)*15+15,133,(63-34)*15+15,266,(89-67)*15+15,0,31*15+15,0,2*15+15,266,(73-67)*15+15,133,(59-34)*15+15,266,(87-67)*15+15,0,14*15+15,0,13*15+15,266,(69-67)*15+15,266,(81-67)*15+15,0,3*15+15,266,(67-67)*15+15,0,15*15+15,0,18*15+15,0,25*15+15,133,(40-34)*15+15,266,(86-67)*15+15,0,1*15+15,266,(75-67)*15+15,133,(65-34)*15+15,133,(66-34)*15+15,266,(85-67)*15+15,266,(84-67)*15+15,133,(50-34)*15+15,266,(78-67)*15+15,266,(70-67)*15+15,133,(54-34)*15+15,133,(49-34)*15+15,0,23*15+15,133,(39-34)*15+15,0,6*15+15,0,17*15+15,133,(44-34)*15+15,0,5*15+15,133,(37-34)*15+15,0,33*15+15,266,(99-67)*15+15,133,(64-34)*15+15,0,24*15+15,133,(51-34)*15+15,0,7*15+15,0,27*15+15,266,(96-67)*15+15,0,19*15+15,0,4*15+15,133,(48-34)*15+15,266,(79-67)*15+15,133,(56-34)*15+15,0,29*15+15,266,(98-67)*15+15,266,(80-67)*15+15,266,(77-67)*15+15,266,(88-67)*15+15,133,(38-34)*15+15,0,9*15+15,133,(45-34)*15+15,133,(46-34)*15+15,133,(62-34)*15+15,133,(55-34)*15+15,0,12*15+15,266,(94-67)*15+15,0,0*15+15,133,(47-34)*15+15,0,20*15+15,133,(43-34)*15+15,133,(61-34)*15+15,266,(93-67)*15+15,133,(53-34)*15+15,266,(72-67)*15+15,266,(83-67)*15+15,0,26*15+15,266,(68-67)*15+15,133,(35-34)*15+15,266,(74-67)*15+15,266,(97-67)*15+15,0,16*15+15,0,30*15+15,266,(82-67)*15+15,266,(90-67)*15+15,266,(71-67)*15+15,133,(60-34)*15+15,133,(36-34)*15+15,133,(57-34)*15+15,133,(52-34)*15+15,266,(91-67)*15+15,1470397895
0,435,0,345,525,258,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,0,330,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,0,225,874,518,754,46,423,282,588,278,551,261,0,240,0,285,0,390,940,76,266,300,451,307,839,87,133,480,133,495,266,285,266,270,133,255,693,501,737,341,133,315,792,344,0,360,770,323,519,162,0,270,731,359,649,208,664,235,0,510,266,495,133,465,0,375,133,270,701,284,0,420,266,450,0,300,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,0,315,590,161,133,420,266,405,133,300,551,182,266,255,0,405,531,346,617,345,613,299,266,465,0,255,0,465,266,240,266,360,512,181,133,405,632,162,133,360,133,285,266,375,1470398361
0,435,0,345,525,258,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,0,330,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,0,225,874,518,754,46,423,282,588,278,551,261,0,240,0,285,0,390,940,76,266,300,451,307,839,87,133,480,133,495,266,285,697,194,133,255,693,501,737,341,133,315,791,344,0,360,770,323,519,162,0,270,731,359,649,208,664,235,0,510,266,495,133,465,0,375,133,270,701,284,0,420,266,450,0,300,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,0,315,590,161,133,420,266,405,133,300,551,182,480,148,0,405,531,346,617,345,613,299,266,465,0,255,0,465,816,451,266,360,512,181,133,405,632,162,133,360,133,285,266,375,1470398376
0,435,0,345,525,258,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,0,330,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,0,225,874,518,754,46,423,282,588,278,551,261,0,240,0,285,0,390,940,76,266,300,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,0,270,731,359,649,208,664,235,0,510,266,495,133,465,0,375,750,286,701,284,0,420,266,450,0,300,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,0,315,590,161,133,420,266,405,133,300,551,182,480,148,0,405,531,346,617,345,613,299,266,465,0,255,0,465,816,451,266,360,512,181,133,405,632,162,133,360,133,285,266,375,1470398391
0,435,0,345,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,0,330,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,804,325,874,518,754,46,423,282,588,278,551,261,0,240,0,285,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,0,270,731,359,649,208,664,235,0,510,266,495,133,465,0,375,750,286,701,284,0,420,266,450,0,300,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,0,315,590,161,133,420,266,405,133,300,551,182,480,148,0,405,531,346,617,345,613,299,266,465,0,255,0,465,816,451,266,360,512,181,133,405,632,162,133,360,133,285,266,375,1470398406
0,435,0,345,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,0,330,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,800,330,874,518,754,46,423,282,588,278,551,261,0,240,0,285,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,0,270,731,359,649,208,664,235,0,510,266,495,133,465,0,375,750,286,701,284,0,420,266,450,0,300,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,0,315,590,161,133,420,266,405,133,300,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,816,451,266,360,512,181,133,405,632,162,133,360,133,285,266,375,1470398421
0,435,0,345,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,0,330,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,800,330,874,518,754,46,423,282,588,278,551,261,427,326,0,285,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,0,270,731,359,649,208,664,235,0,510,266,495,133,465,0,375,750,286,701,284,0,420,266,450,0,300,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,0,315,590,161,133,420,266,405,133,300,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,266,360,512,181,133,405,632,162,133,360,840,407,266,375,1470398436
0,435,0,345,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,0,330,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,800,330,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,750,286,701,284,0,420,266,450,33,296,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,0,315,590,161,133,420,266,405,133,300,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,266,360,512,181,133,405,632,162,133,360,840,407,266,375,1470398451
0,435,0,345,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,800,330,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,540,138,590,161,133,420,266,405,133,300,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,266,360,512,181,133,405,632,162,133,360,840,407,266,375,1470398466
0,435,847,119,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,266,345,0,480,884,32,817,20,133,390,266,315,800,330,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,133,330,538,517,266,420,615,183,471,167,540,138,590,161,133,420,266,405,813,377,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,266,360,512,181,133,405,632,162,133,360,840,407,266,375,1470398481
0,435,847,119,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,266,345,0,480,884,32,817,20,133,390,880,333,800,330,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,133,315,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,615,183,471,167,540,138,590,161,133,420,266,405,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,266,360,512,181,133,405,632,162,133,360,840,407,266,375,1470398496
0,435,847,119,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,266,345,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,266,330,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,615,183,471,167,540,138,590,161,133,420,266,405,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,266,360,512,181,133,405,632,162,538,433,840,407,266,375,1470398511
0,435,847,119,614,252,949,101,903,552,266,390,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,882,501,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,834,222,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,615,183,471,167,540,138,590,161,133,420,266,405,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,266,360,512,181,133,405,632,162,773,485,840,407,266,375,1470398526
0,435,847,119,614,252,949,101,903,552,590,426,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,834,222,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,615,183,471,167,540,138,590,161,133,420,266,405,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,632,162,773,485,840,407,694,523,1470398541
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,699,225,133,345,0,450,266,480,532,496,606,367,834,222,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,615,183,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,632,162,773,485,840,407,694,523,1470398556
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,649,208,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,741,243,584,214,133,345,0,450,266,480,532,496,606,367,834,222,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398571
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,711,181,697,194,760,178,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,693,224,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,644,201,625,220,133,345,0,450,266,480,532,496,606,367,834,222,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398586
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,698,154,702,239,760,178,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,693,224,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,834,222,765,221,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398601
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,702,239,717,184,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,693,224,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398616
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,702,239,717,184,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,693,224,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398631
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,702,239,717,184,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,693,224,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398646
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,702,239,717,184,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,693,224,664,235,0,510,266,495,133,465,0,375,747,284,701,284,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398661
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,588,278,551,261,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,659,104,675,261,0,510,266,495,133,465,0,375,766,235,708,277,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,613,299,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398676
0,435,847,119,614,252,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,737,341,798,329,791,344,0,360,770,323,519,162,802,314,731,359,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,617,345,634,273,266,465,681,401,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398691
0,435,847,119,537,243,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,737,341,798,329,734,293,0,360,766,293,519,162,802,314,731,359,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,907,285,794,366,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398706
0,435,847,119,537,243,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,764,306,788,280,734,293,0,360,766,293,519,162,795,292,766,320,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,825,349,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,859,256,471,167,540,138,590,161,133,420,882,298,794,366,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,904,231,773,485,840,407,694,523,1470398721
0,435,847,119,537,243,949,101,903,552,955,305,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,917,343,903,359,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,764,306,788,280,734,293,0,360,766,293,519,162,795,292,766,320,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,919,254,471,167,540,138,590,161,133,420,857,266,795,333,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,904,231,773,485,820,370,694,523,1470398736
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,764,306,788,280,734,293,0,360,766,293,519,162,795,292,766,320,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,806,238,471,167,540,138,590,161,133,420,833,257,795,333,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,830,219,773,485,820,370,694,523,1470398751
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,753,282,819,293,729,269,0,360,732,284,519,162,754,295,766,320,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,806,238,471,167,540,138,590,161,133,420,833,257,795,333,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,830,219,773,485,820,370,694,523,1470398766
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,760,278,819,293,729,269,0,360,732,284,519,162,754,295,811,279,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,806,238,471,167,540,138,590,161,133,420,833,257,846,332,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,830,219,773,485,820,370,694,523,1470398781
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,760,278,819,293,729,269,0,360,732,284,519,162,754,295,811,279,659,104,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,644,201,607,216,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,806,238,471,167,540,138,590,161,133,420,814,251,846,332,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,830,219,773,485,859,365,694,523,1470398796
0,435,847,119,537,243,949,101,903,552,878,274,767,19,914,581,266,435,133,375,933,52,0,495,813,99,878,56,133,450,869,496,0,480,884,32,817,20,133,390,896,287,896,305,874,518,754,46,423,282,578,273,538,260,425,325,922,127,0,390,940,76,409,259,451,307,839,87,133,480,133,495,679,182,660,70,717,184,725,158,760,278,819,293,729,269,0,360,732,284,519,162,754,295,811,279,707,207,693,259,0,510,266,495,133,465,0,375,820,149,835,165,0,420,266,450,818,307,426,187,676,244,679,228,133,345,0,450,266,480,532,496,606,367,715,201,648,159,456,497,466,482,470,512,133,435,457,536,538,517,266,420,806,238,471,167,540,138,590,161,133,420,814,251,846,332,551,182,480,148,0,405,531,346,644,290,634,273,266,465,680,306,0,465,800,473,929,145,512,181,133,405,830,219,773,485,859,365,694,523,1470398811
