266,(86-67)*15+15,0,24*15+15,0,22*15+15,266,(90-67)*15+15,0,8*15+15,266,(75-67)*15+15,266,(78-67)*15+15,266,(98-67)*15+15,266,(91-67)*15+15,266,(74-67)*15+15,0,11*15+15,266,(88-67)*15+15,266,(70-67)*15+15,0,31*15+15,133,(43-34)*15+15,0,20*15+15,266,(69-67)*15+15,133,(51-34)*15+15,133,(62-34)*15+15,133,(46-34)*15+15,0,4*15+15,133,(45-34)*15+15,0,6*15+15,0,10*15+15,266,(68-67)*15+15,133,(34-34)*15+15,133,(36-34)*15+15,0,28*15+15,133,(65-34)*15+15,133,(61-34)*15+15,266,(94-67)*15+15,133,(38-34)*15+15,0,33*15+15,133,(41-34)*15+15,0,0*15+15,266,(82-67)*15+15,0,7*15+15,133,(47-34)*15+15,0,15*15+15,133,(35-34)*15+15,0,1*15+15,0,32*15+15,0,3*15+15,0,30*15+15,266,(97-67)*15+15,0,14*15+15,133,(50-34)*15+15,266,(85-67)*15+15,266,(89-67)*15+15,0,21*15+15,133,(54-34)*15+15,266,(95-67)*15+15,0,27*15+15,266,(73-67)*15+15,266,(93-67)*15+15,0,16*15+15,0,12*15+15,133,(58-34)*15+15,133,(66-34)*15+15,266,(92-67)*15+15,266,(84-67)*15+15,133,(40-34)*15+15,266,(80-67)*15+15,266,(96-67)*15+15,133,(48-34)*15+15,266,(67-67)*15+15,0,13*15+15,0,23*15+15,133,(42-34)*15+15,133,(44-34)*15+15,133,(56-34)*15+15,0,25*15+15,0,29*15+15,266,(81-67)*15+15,133,(37-34)*15+15,133,(64-34)*15+15,133,(57-34)*15+15,133,(60-34)*15+15,266,(99-67)*15+15,133,(63-34)*15+15,266,(72-67)*15+15,266,(76-67)*15+15,133,(49-34)*15+15,0,19*15+15,0,2*15+15,266,(87-67)*15+15,0,5*15+15,266,(79-67)*15+15,0,17*15+15,133,(52-34)*15+15,266,(77-67)*15+15,133,(59-34)*15+15,266,(83-67)*15+15,0,9*15+15,0,18*15+15,133,(39-34)*15+15,266,(71-67)*15+15,133,(55-34)*15+15,133,(53-34)*15+15,0,26*15+15,1477301040
484,275,0,375,0,345,266,360,0,135,266,135,496,238,533,132,266,375,266,120,0,180,531,397,562,430,428,281,540,208,0,315,607,133,427,295,672,183,469,244,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,133,480,583,143,498,286,441,306,511,157,133,120,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,266,390,787,90,819,231,646,263,266,450,133,225,266,15,783,100,0,360,732,170,133,165,755,110,0,390,0,450,594,246,133,60,133,465,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301496
484,275,430,320,0,345,266,360,0,135,266,135,496,238,533,132,266,375,266,120,0,180,531,397,562,430,428,281,540,208,0,315,607,133,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,143,498,286,441,306,511,157,133,120,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,266,450,133,225,266,15,783,100,0,360,732,170,133,165,755,110,0,390,0,450,594,246,133,60,133,465,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301511
484,275,430,320,606,120,266,360,0,135,266,135,496,238,533,132,266,375,416,328,0,180,531,397,562,430,428,281,540,208,0,315,607,133,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,581,140,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,266,450,133,225,266,15,783,100,0,360,732,170,133,165,755,110,0,390,0,450,594,246,133,60,133,465,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301526
484,275,430,320,606,120,266,360,0,135,266,135,496,238,533,132,266,375,416,328,0,180,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,266,450,133,225,266,15,783,100,0,360,732,170,133,165,755,110,0,390,0,450,594,246,133,60,133,465,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301541
484,275,430,320,606,120,544,259,0,135,266,135,496,238,533,132,266,375,416,328,0,180,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,266,450,133,225,266,15,783,100,0,360,732,170,133,165,755,110,0,390,0,450,594,246,133,60,133,465,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301556
484,275,430,320,606,120,540,259,0,135,488,291,496,238,533,132,266,375,416,328,0,180,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,266,450,133,225,266,15,783,100,0,360,732,170,133,165,755,110,0,390,0,450,594,246,133,60,133,465,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301571
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,0,180,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,266,450,133,225,266,15,783,100,0,360,732,170,133,165,755,110,0,390,0,450,594,246,133,60,601,551,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301586
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,0,180,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,133,225,266,15,783,100,0,360,732,170,699,241,755,110,0,390,0,450,594,246,133,60,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301601
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,0,180,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,133,225,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,133,60,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,0,405,1477301616
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,266,405,640,85,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,133,225,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,658,86,1477301631
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,788,459,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,500,267,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,805,474,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,133,90,619,348,133,330,133,300,658,102,1477301646
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,749,382,619,348,133,330,133,300,658,102,1477301661
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,619,348,133,330,793,307,658,102,1477301676
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,619,348,133,330,793,307,658,102,1477301691
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,619,348,133,330,793,307,658,102,1477301706
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,266,375,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,133,210,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,619,348,133,330,793,307,658,102,1477301721
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,454,260,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,720,355,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,671,318,647,307,133,315,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,619,348,133,330,793,307,658,102,1477301736
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,454,260,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,575,303,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,635,295,649,286,619,320,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,0,390,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,619,348,133,330,793,307,658,102,1477301751
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,454,260,416,328,426,342,531,397,562,430,428,281,540,208,0,315,613,182,427,295,672,183,468,248,598,102,615,92,0,105,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,595,314,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,635,295,649,286,609,305,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,638,310,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,818,399,875,412,793,307,658,102,1477301766
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,454,260,416,328,426,342,531,397,562,430,428,281,540,208,0,315,674,203,427,295,645,214,468,248,598,102,615,92,446,244,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,595,314,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,635,295,649,286,609,305,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,651,225,0,450,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,818,399,875,412,793,307,658,102,1477301781
484,275,430,320,606,120,540,259,0,135,488,295,496,238,533,132,454,260,416,328,426,342,531,397,562,430,428,281,540,208,493,389,674,203,427,295,645,214,468,248,598,102,615,92,802,152,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,595,314,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,635,295,649,286,609,305,783,386,823,530,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,651,225,678,232,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,878,541,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,818,399,875,412,793,307,658,102,1477301796
484,275,430,320,606,120,540,259,836,101,488,295,496,238,533,132,454,260,416,328,426,342,531,397,562,430,428,281,540,208,493,389,674,203,427,295,645,214,468,248,598,102,615,92,802,152,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,595,314,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,635,295,649,286,609,305,783,386,867,463,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,651,225,770,164,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,908,478,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,818,399,875,412,793,307,658,102,1477301811
484,275,430,320,606,120,540,259,836,101,488,295,496,238,533,132,454,260,416,328,426,342,531,397,562,430,428,281,540,208,493,389,674,203,427,295,645,214,468,248,598,102,615,92,802,152,540,441,488,145,502,169,655,158,564,120,461,319,583,147,498,286,441,306,511,157,478,331,501,119,451,398,471,435,595,314,494,413,447,426,888,341,936,341,867,335,832,344,894,327,866,275,741,394,790,363,635,295,649,286,609,305,783,386,867,463,634,401,632,83,655,75,930,402,633,409,862,353,927,414,787,90,819,231,646,263,689,245,602,238,892,33,783,100,821,75,839,61,738,199,755,110,651,225,770,164,594,246,579,229,637,255,777,432,935,391,898,369,785,416,812,353,949,369,713,442,744,423,800,424,784,443,909,472,771,295,719,366,558,167,831,321,805,333,919,381,706,407,894,392,875,401,818,399,899,452,793,307,658,102,1477301816
