133,(60-34)*15+15,266,(85-67)*15+15,133,(58-34)*15+15,266,(71-67)*15+15,0,33*15+15,0,30*15+15,133,(34-34)*15+15,266,(76-67)*15+15,0,0*15+15,133,(52-34)*15+15,266,(70-67)*15+15,266,(79-67)*15+15,133,(63-34)*15+15,0,1*15+15,266,(67-67)*15+15,266,(92-67)*15+15,266,(72-67)*15+15,133,(61-34)*15+15,0,16*15+15,266,(91-67)*15+15,266,(96-67)*15+15,133,(59-34)*15+15,133,(55-34)*15+15,0,7*15+15,266,(95-67)*15+15,0,21*15+15,133,(39-34)*15+15,266,(83-67)*15+15,133,(64-34)*15+15,133,(36-34)*15+15,0,4*15+15,133,(44-34)*15+15,133,(47-34)*15+15,0,10*15+15,0,13*15+15,133,(54-34)*15+15,266,(74-67)*15+15,266,(97-67)*15+15,266,(69-67)*15+15,133,(46-34)*15+15,0,31*15+15,266,(73-67)*15+15,0,14*15+15,133,(50-34)*15+15,0,9*15+15,0,3*15+15,133,(65-34)*15+15,266,(84-67)*15+15,133,(37-34)*15+15,266,(99-67)*15+15,266,(86-67)*15+15,133,(53-34)*15+15,133,(48-34)*15+15,266,(89-67)*15+15,0,20*15+15,266,(93-67)*15+15,0,28*15+15,266,(81-67)*15+15,0,17*15+15,0,2*15+15,266,(88-67)*15+15,133,(51-34)*15+15,266,(75-67)*15+15,0,6*15+15,266,(87-67)*15+15,0,29*15+15,0,32*15+15,266,(77-67)*15+15,0,11*15+15,133,(45-34)*15+15,0,27*15+15,133,(56-34)*15+15,0,15*15+15,0,18*15+15,0,25*15+15,266,(94-67)*15+15,0,24*15+15,133,(66-34)*15+15,133,(49-34)*15+15,266,(78-67)*15+15,266,(68-67)*15+15,0,5*15+15,133,(35-34)*15+15,266,(90-67)*15+15,0,22*15+15,0,23*15+15,133,(42-34)*15+15,133,(40-34)*15+15,266,(80-67)*15+15,133,(41-34)*15+15,0,12*15+15,0,8*15+15,0,19*15+15,133,(43-34)*15+15,266,(98-67)*15+15,133,(62-34)*15+15,0,26*15+15,266,(82-67)*15+15,133,(57-34)*15+15,133,(38-34)*15+15,1472204437
835,539,911,407,133,375,266,75,630,213,914,373,133,15,893,129,0,15,133,285,904,426,582,585,133,450,789,563,775,40,427,564,892,33,785,583,839,45,266,375,266,450,753,170,133,330,0,120,675,319,0,330,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,266,120,433,514,903,448,133,195,854,155,647,243,0,225,133,255,0,150,521,539,133,480,879,271,133,60,828,24,448,428,133,300,133,225,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,0,375,637,471,510,567,266,180,266,30,504,586,133,30,266,360,0,345,0,360,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472204918
835,539,911,407,133,375,266,75,660,245,914,373,133,15,893,129,0,15,828,416,904,426,582,585,133,450,789,563,775,40,427,564,892,33,785,583,839,45,266,375,266,450,753,170,133,330,0,120,675,319,0,330,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,266,120,433,514,903,448,133,195,854,155,493,162,0,225,133,255,0,150,521,539,133,480,879,271,133,60,828,24,448,428,287,316,133,225,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,0,375,637,471,510,567,266,180,266,30,504,586,133,30,266,360,0,345,0,360,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472204933
835,539,911,407,133,375,266,75,660,245,914,373,133,15,893,129,0,15,828,416,904,426,582,585,133,450,789,563,775,40,427,564,892,33,785,583,839,45,266,375,266,450,753,170,133,330,0,120,675,319,660,265,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,266,120,433,514,903,448,133,195,854,155,493,162,0,225,133,255,0,150,521,539,133,480,879,271,133,60,828,24,448,428,892,191,133,225,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,0,375,637,471,510,567,266,180,266,30,504,586,133,30,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472204948
835,539,911,407,133,375,266,75,660,245,914,373,133,15,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,266,375,266,450,753,170,133,330,0,120,675,319,660,265,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,266,120,433,514,903,448,133,195,854,155,493,162,0,225,133,255,0,150,521,539,133,480,879,271,133,60,828,24,448,428,892,191,867,569,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,266,30,504,586,133,30,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472204963
835,539,911,407,133,375,836,388,660,245,914,373,133,15,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,266,375,266,450,753,170,133,330,0,120,675,319,660,265,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,266,120,433,514,903,448,133,195,854,155,493,162,0,225,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,457,181,504,586,133,30,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472204978
835,539,911,407,133,375,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,266,375,266,450,753,170,133,330,0,120,675,319,660,265,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,685,518,433,514,903,448,133,195,854,155,493,162,0,225,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472204993
835,539,911,407,133,375,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,266,375,266,450,753,170,696,441,0,120,675,319,660,265,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,639,584,433,514,903,448,433,305,854,155,493,162,0,225,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472205008
835,539,911,407,133,375,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,749,513,266,450,753,170,645,375,0,120,675,319,660,265,909,57,906,90,636,564,133,45,0,75,133,165,819,108,879,394,0,210,423,541,639,584,433,514,903,448,433,305,854,155,493,162,0,225,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472205023
835,539,911,407,133,375,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,266,450,753,170,645,375,0,120,675,319,660,265,909,57,906,90,636,564,133,45,901,355,133,165,819,108,879,394,0,210,423,541,639,584,433,514,903,448,433,305,854,155,493,162,442,464,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,133,360,133,75,1472205038
835,539,911,407,133,375,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,266,450,753,170,645,375,0,120,675,319,660,265,909,57,906,90,636,564,133,45,901,355,133,165,819,108,879,394,0,210,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,266,225,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205053
835,539,911,407,133,375,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,266,450,753,170,645,375,0,120,675,319,660,265,909,57,906,90,636,564,133,45,901,355,133,165,819,108,879,394,805,252,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205068
835,539,911,407,133,375,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,266,450,753,170,645,375,13,103,675,319,660,265,909,57,906,90,636,564,894,130,901,355,133,165,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205083
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,266,450,753,170,645,375,13,103,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,266,180,836,450,504,586,801,366,266,360,0,345,443,384,133,135,133,105,266,210,437,217,330,182,0,135,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205098
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,266,450,753,170,645,375,13,103,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,133,255,0,150,521,539,133,480,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,274,172,836,450,504,586,801,366,266,360,0,345,443,384,133,135,762,96,266,210,437,217,330,182,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205113
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,13,103,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,133,255,0,150,521,539,761,298,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,274,172,836,450,504,586,801,366,266,360,0,345,443,384,133,135,762,96,266,210,437,217,330,182,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205128
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,0,15,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,13,103,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,417,186,0,150,521,539,407,278,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,266,360,0,345,443,384,133,135,762,96,266,210,437,217,330,182,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205143
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,747,449,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,13,103,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,0,150,521,539,407,278,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,266,360,0,345,443,384,133,135,762,96,592,167,437,217,330,182,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205158
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,13,103,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,0,150,521,539,407,278,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,561,243,0,345,443,384,133,135,762,96,592,167,437,217,566,142,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205173
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,765,288,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,0,150,521,539,407,278,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,572,183,581,198,443,384,508,273,762,96,592,167,437,217,566,142,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,133,75,1472205188
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,765,288,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,664,152,521,539,407,278,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,884,311,1472205203
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,765,288,675,319,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,407,278,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,578,409,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,133,150,494,380,422,409,920,512,631,489,689,98,884,311,1472205218
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,765,288,715,440,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,407,278,879,271,846,433,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,884,311,1472205233
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,765,288,705,433,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,407,278,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,884,311,1472205248
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,760,314,705,433,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,407,278,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,600,317,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,869,320,1472205263
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,760,314,705,433,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,797,245,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,896,241,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,527,476,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,869,320,1472205278
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,760,314,705,433,660,265,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,626,439,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,896,241,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,527,476,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,869,320,1472205293
835,539,911,407,830,61,836,388,660,245,914,373,658,224,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,760,314,705,433,666,143,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,626,439,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,896,241,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,527,476,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,869,320,1472205308
835,539,911,407,830,61,836,388,657,245,914,373,668,29,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,760,314,705,433,666,143,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,626,439,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,896,241,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,435,251,436,136,489,392,637,471,510,567,527,476,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,869,320,1472205323
835,539,911,407,830,61,836,388,556,259,914,373,668,29,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,760,314,705,433,666,143,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,626,439,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,896,241,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,416,235,436,136,489,392,637,471,510,567,527,476,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,869,320,1472205338
835,539,911,407,830,61,836,388,556,259,914,373,668,29,893,129,743,456,828,416,904,426,582,585,858,585,789,563,775,40,427,564,892,33,785,583,839,45,766,505,733,185,753,170,645,375,760,314,705,433,666,143,909,57,906,90,636,564,892,74,901,355,718,490,819,108,879,394,626,439,423,541,639,584,433,514,903,448,433,305,854,155,493,162,413,472,430,195,663,362,521,539,896,241,879,271,807,434,828,24,448,428,892,191,867,570,914,154,753,76,840,82,453,585,880,488,420,368,751,539,892,174,818,138,429,96,568,30,425,76,644,390,496,31,424,118,749,120,517,89,520,110,416,167,431,32,434,52,416,235,436,136,489,392,637,471,510,567,527,476,836,450,504,586,801,366,572,183,581,198,443,384,522,272,762,96,592,167,437,217,566,142,761,149,825,193,589,407,494,380,422,409,920,512,631,489,689,98,869,320,1472205347
