133,(39-34)*15+15,266,(84-67)*15+15,0,24*15+15,266,(94-67)*15+15,266,(83-67)*15+15,133,(34-34)*15+15,266,(70-67)*15+15,0,29*15+15,0,32*15+15,133,(41-34)*15+15,0,28*15+15,0,6*15+15,266,(97-67)*15+15,266,(93-67)*15+15,0,14*15+15,0,25*15+15,133,(47-34)*15+15,266,(74-67)*15+15,0,13*15+15,266,(90-67)*15+15,0,4*15+15,0,7*15+15,0,16*15+15,0,11*15+15,133,(50-34)*15+15,133,(51-34)*15+15,0,26*15+15,133,(63-34)*15+15,0,33*15+15,133,(37-34)*15+15,133,(52-34)*15+15,0,1*15+15,133,(46-34)*15+15,133,(55-34)*15+15,133,(49-34)*15+15,133,(40-34)*15+15,266,(92-67)*15+15,133,(48-34)*15+15,133,(59-34)*15+15,133,(58-34)*15+15,266,(77-67)*15+15,133,(35-34)*15+15,266,(99-67)*15+15,133,(54-34)*15+15,266,(68-67)*15+15,266,(85-67)*15+15,0,15*15+15,133,(57-34)*15+15,266,(81-67)*15+15,266,(87-67)*15+15,266,(67-67)*15+15,266,(72-67)*15+15,266,(71-67)*15+15,266,(79-67)*15+15,0,27*15+15,0,2*15+15,266,(86-67)*15+15,133,(36-34)*15+15,0,20*15+15,133,(64-34)*15+15,133,(53-34)*15+15,0,0*15+15,266,(95-67)*15+15,266,(69-67)*15+15,133,(61-34)*15+15,0,18*15+15,0,17*15+15,133,(42-34)*15+15,0,3*15+15,0,12*15+15,266,(91-67)*15+15,266,(80-67)*15+15,133,(56-34)*15+15,0,9*15+15,266,(76-67)*15+15,0,23*15+15,0,21*15+15,266,(78-67)*15+15,266,(98-67)*15+15,133,(38-34)*15+15,133,(44-34)*15+15,0,10*15+15,0,19*15+15,266,(88-67)*15+15,133,(65-34)*15+15,266,(75-67)*15+15,133,(60-34)*15+15,266,(82-67)*15+15,133,(66-34)*15+15,0,30*15+15,133,(45-34)*15+15,133,(62-34)*15+15,0,5*15+15,266,(96-67)*15+15,266,(89-67)*15+15,0,31*15+15,0,22*15+15,0,8*15+15,266,(73-67)*15+15,133,(43-34)*15+15,1470049276
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,266,120,665,214,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,266,165,133,30,266,495,133,315,266,30,266,285,640,390,640,406,266,225,266,315,266,15,266,90,266,75,678,503,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,852,477,133,135,450,554,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,266,180,266,480,133,75,133,165,878,277,0,300,266,330,133,480,266,135,133,405,266,240,133,495,416,367,133,180,133,435,948,377,266,450,266,345,0,480,0,345,575,26,266,105,133,150,1470049756
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,266,120,665,214,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,266,165,133,30,266,495,133,315,266,30,266,285,640,390,640,406,266,225,266,315,266,15,266,90,266,75,678,503,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,266,180,266,480,133,75,133,165,878,277,0,300,266,330,133,480,266,135,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,266,345,0,480,0,345,575,26,266,105,133,150,1470049771
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,266,120,665,214,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,266,165,133,30,266,495,133,315,266,30,266,285,640,390,640,406,266,225,266,315,266,15,266,90,266,75,678,503,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,266,180,266,480,133,75,133,165,878,277,0,300,266,330,133,480,266,135,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,266,345,0,480,0,345,575,26,266,105,133,150,1470049786
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,266,120,665,214,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,266,165,133,30,266,495,133,315,266,30,266,285,640,390,640,406,266,225,266,315,266,15,266,90,266,75,678,503,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,266,180,266,480,133,75,133,165,878,277,0,300,266,330,133,480,266,135,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,266,345,0,480,0,345,575,26,638,427,133,150,1470049801
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,266,120,665,214,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,266,165,133,30,266,495,133,315,266,30,266,285,640,390,640,406,266,225,266,315,266,15,266,90,619,443,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,266,180,266,480,133,75,133,165,878,277,0,300,266,330,133,480,266,135,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,266,345,0,480,0,345,575,26,434,502,133,150,1470049816
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,888,300,24,95,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,266,165,133,30,266,495,133,315,266,30,266,285,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,266,180,266,480,133,75,133,165,878,277,0,300,266,330,133,480,663,169,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,266,345,0,480,0,345,575,26,429,507,133,150,1470049831
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,888,300,24,95,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,133,30,266,495,133,315,266,30,266,285,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,660,167,266,480,133,75,133,165,878,277,0,300,266,330,133,480,720,163,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,266,345,0,480,0,345,575,26,429,507,133,150,1470049846
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,887,256,266,465,266,405,446,348,0,390,133,210,888,300,24,95,266,360,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,860,236,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,133,30,266,495,133,315,266,30,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,266,375,266,210,133,345,684,26,266,150,676,42,0,330,660,167,266,480,133,75,133,165,878,277,0,300,266,330,133,480,720,163,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,742,227,0,480,0,345,575,26,429,507,133,150,1470049861
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,266,465,266,405,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,858,285,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,133,30,266,495,133,315,266,30,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,266,480,133,75,133,165,721,189,0,300,266,330,133,480,720,163,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049876
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,266,405,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,858,285,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,133,30,266,495,133,315,266,30,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,266,435,266,45,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,133,75,133,165,721,189,0,300,266,330,133,480,720,163,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049891
133,90,266,270,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,858,285,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,133,30,266,495,133,315,266,30,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,707,92,831,498,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,133,75,133,165,721,189,0,300,266,330,133,480,720,163,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049906
133,90,785,502,0,375,266,420,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,858,285,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,133,30,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,266,300,133,45,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,133,75,133,165,721,189,0,300,266,330,133,480,720,163,133,405,266,240,133,495,416,367,133,180,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049921
133,90,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,133,60,133,285,858,285,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,133,30,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,133,45,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,133,75,133,165,721,189,0,300,266,330,133,480,720,163,133,405,417,53,133,495,416,367,133,180,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049936
133,90,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,133,105,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,678,212,133,165,721,189,0,300,266,330,133,480,720,163,133,405,418,53,133,495,416,367,133,180,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049951
952,249,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,133,255,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,678,212,133,165,721,189,0,300,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049966
952,249,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,678,212,133,165,721,189,0,300,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049981
952,249,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,678,212,133,165,721,189,0,300,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470049996
952,249,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,678,212,133,165,721,189,0,300,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470050011
952,249,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,678,212,133,165,721,189,0,300,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470050026
952,249,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,390,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,0,315,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,0,330,660,167,660,192,678,212,133,165,721,189,211,337,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,0,480,0,345,575,26,429,507,133,150,1470050041
952,249,785,502,0,375,785,533,266,255,133,15,266,60,0,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,0,268,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,726,254,660,167,660,192,678,212,133,165,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,0,480,681,264,575,26,429,507,133,150,1470050056
952,249,785,502,0,375,785,533,266,255,133,15,266,60,5,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,33,296,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,786,485,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,726,254,660,167,660,192,678,212,133,165,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,13,467,681,264,575,26,429,507,133,150,1470050071
952,249,785,502,0,375,785,533,266,255,787,473,266,60,5,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,33,296,133,210,871,262,24,95,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,133,375,426,35,911,450,785,516,133,315,785,486,643,458,640,390,640,406,266,225,266,315,266,15,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,779,383,266,450,752,205,13,467,681,264,575,26,429,507,133,150,1470050086
952,249,785,502,0,375,785,533,266,255,787,473,266,60,5,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,133,390,53,89,426,35,911,450,785,516,133,315,785,486,643,458,640,390,640,406,266,225,266,315,161,31,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,575,26,429,507,133,150,1470050101
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,17,433,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,39,141,48,89,426,35,911,450,785,516,133,315,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,575,26,429,507,133,150,1470050116
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,133,225,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,133,300,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,575,26,429,507,133,150,1470050131
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,345,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050146
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050161
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050176
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050191
952,249,785,502,791,457,785,533,266,255,787,473,266,60,5,450,0,495,133,120,53,127,871,239,906,315,912,330,446,348,33,296,133,210,871,262,45,247,823,219,445,311,437,330,440,452,859,23,424,189,133,270,0,405,449,229,0,510,427,244,133,285,858,285,417,210,133,330,133,240,914,223,266,390,40,181,39,141,48,89,426,35,911,450,785,516,496,21,785,486,643,458,640,390,640,406,266,225,266,315,42,158,641,441,620,424,915,434,437,385,449,293,650,474,916,468,663,247,133,465,435,404,412,20,707,92,709,111,133,420,437,470,446,487,133,135,484,541,699,71,697,56,266,210,133,352,684,26,266,150,676,42,726,254,660,167,660,192,678,212,690,285,721,189,688,226,266,330,133,480,720,163,133,405,418,53,133,495,416,367,640,490,133,435,723,308,266,450,752,205,13,467,681,264,628,218,429,507,133,150,1470050206
