0,9*15+15,133,(36-34)*15+15,0,17*15+15,266,(90-67)*15+15,0,31*15+15,133,(66-34)*15+15,266,(78-67)*15+15,0,27*15+15,0,26*15+15,133,(48-34)*15+15,266,(67-67)*15+15,0,29*15+15,0,19*15+15,0,20*15+15,0,30*15+15,266,(77-67)*15+15,133,(45-34)*15+15,133,(55-34)*15+15,133,(63-34)*15+15,266,(93-67)*15+15,133,(65-34)*15+15,133,(62-34)*15+15,133,(60-34)*15+15,0,5*15+15,266,(75-67)*15+15,266,(96-67)*15+15,266,(74-67)*15+15,0,6*15+15,266,(80-67)*15+15,133,(38-34)*15+15,133,(34-34)*15+15,266,(83-67)*15+15,266,(95-67)*15+15,266,(68-67)*15+15,133,(44-34)*15+15,0,10*15+15,133,(49-34)*15+15,266,(85-67)*15+15,133,(41-34)*15+15,133,(52-34)*15+15,133,(57-34)*15+15,266,(79-67)*15+15,0,4*15+15,266,(76-67)*15+15,0,1*15+15,133,(64-34)*15+15,266,(71-67)*15+15,0,33*15+15,133,(59-34)*15+15,266,(92-67)*15+15,266,(72-67)*15+15,0,25*15+15,0,14*15+15,133,(35-34)*15+15,0,21*15+15,266,(91-67)*15+15,0,0*15+15,266,(98-67)*15+15,266,(88-67)*15+15,266,(94-67)*15+15,133,(37-34)*15+15,133,(40-34)*15+15,266,(97-67)*15+15,0,11*15+15,133,(58-34)*15+15,266,(81-67)*15+15,266,(99-67)*15+15,266,(82-67)*15+15,266,(87-67)*15+15,266,(69-67)*15+15,0,18*15+15,0,2*15+15,0,3*15+15,133,(61-34)*15+15,0,22*15+15,0,24*15+15,0,15*15+15,133,(53-34)*15+15,133,(51-34)*15+15,133,(46-34)*15+15,0,7*15+15,0,32*15+15,0,8*15+15,133,(47-34)*15+15,133,(56-34)*15+15,133,(54-34)*15+15,133,(43-34)*15+15,0,13*15+15,0,12*15+15,133,(50-34)*15+15,133,(42-34)*15+15,133,(39-34)*15+15,266,(70-67)*15+15,266,(84-67)*15+15,266,(89-67)*15+15,266,(73-67)*15+15,0,28*15+15,0,23*15+15,266,(86-67)*15+15,0,16*15+15,1477405797
0,150,488,469,0,270,482,40,0,480,133,495,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,759,204,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,133,165,480,49,510,39,266,285,476,28,133,285,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,133,390,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,133,60,133,105,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,133,270,133,195,0,120,0,495,0,135,133,210,133,345,787,25,133,150,0,210,0,195,133,255,133,135,133,90,266,60,266,270,657,163,266,105,0,435,462,363,266,300,644,201,1477406248
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,133,165,480,49,510,39,266,285,476,28,133,285,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,133,390,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,133,60,133,105,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,133,270,133,195,0,120,0,495,0,135,133,210,133,345,787,25,133,150,0,210,0,195,133,255,133,135,133,90,266,60,266,270,657,163,266,105,0,435,462,363,266,300,644,201,1477406263
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,133,165,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,133,60,133,105,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,133,270,133,195,0,120,0,495,0,135,133,210,537,273,787,25,133,150,0,210,0,195,133,255,133,135,133,90,266,60,266,270,657,163,266,105,0,435,462,363,266,300,644,201,1477406278
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,133,165,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,133,60,133,105,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,0,210,0,195,133,255,133,135,133,90,266,60,266,270,657,163,266,105,0,435,462,363,266,300,644,201,1477406293
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,576,239,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,133,105,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,133,135,133,90,266,60,266,270,657,163,266,105,0,435,462,363,266,300,644,201,1477406308
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,758,171,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,266,270,657,163,266,105,0,435,462,363,266,300,644,201,1477406323
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,758,171,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,266,270,657,163,266,105,0,435,462,363,266,300,644,201,1477406338
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,758,171,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,266,270,657,163,266,105,0,435,462,363,792,258,644,201,1477406353
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,263,139,758,171,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,266,90,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,266,45,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,731,17,657,163,818,23,0,435,462,363,806,265,644,201,1477406368
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,446,77,758,171,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406383
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,0,510,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406398
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,133,360,266,195,752,27,707,172,754,35,133,465,266,75,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406413
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,133,225,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,266,210,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,133,360,868,138,752,27,707,172,754,35,133,465,266,75,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,0,135,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,266,60,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406428
0,150,488,469,0,270,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,133,360,868,138,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,0,285,0,45,0,60,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406443
0,150,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,133,360,868,138,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,694,265,0,45,702,255,133,420,0,345,616,211,0,240,780,33,818,34,854,49,0,120,0,495,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406458
0,150,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,785,168,868,138,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,0,45,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,0,495,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406473
0,150,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,0,45,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,0,495,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406488
0,150,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,0,45,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,0,495,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406503
0,150,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,0,45,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,0,495,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406518
0,150,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,884,367,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,0,45,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,636,63,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406533
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,687,392,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,0,45,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,133,150,764,229,708,229,133,255,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406548
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,133,465,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,266,480,266,330,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,0,45,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,133,150,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406563
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,266,480,457,383,266,420,704,220,770,219,644,287,697,201,133,375,266,225,266,495,266,240,266,315,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,133,150,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406578
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,133,405,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,266,285,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,266,480,457,383,266,420,704,220,770,219,644,287,697,201,133,375,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,133,150,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406593
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,0,405,514,68,439,40,484,479,0,300,0,315,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,429,101,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,419,384,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,266,480,457,383,266,420,704,220,770,219,644,287,697,201,649,314,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,795,419,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406608
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,429,169,514,68,439,40,484,479,0,300,428,191,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,429,101,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,419,384,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,862,101,457,383,266,420,704,220,770,219,644,287,697,201,649,314,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,795,419,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406623
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,429,169,514,68,439,40,484,479,410,366,427,191,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,429,101,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,419,384,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,862,101,457,383,266,420,704,220,770,219,644,287,697,201,649,314,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,795,419,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,0,435,462,363,806,265,644,201,1477406638
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,429,169,514,68,439,40,484,479,410,366,427,191,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,429,101,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,419,384,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,862,101,457,383,266,420,704,220,770,219,644,287,697,201,649,314,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,795,419,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,604,400,462,363,806,265,644,201,1477406653
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,429,169,514,68,439,40,484,479,410,366,427,191,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,429,101,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,419,384,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,862,101,457,383,266,420,704,220,770,219,644,287,697,201,649,314,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,795,419,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,615,35,462,363,806,265,644,201,1477406668
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,429,169,514,68,439,40,484,479,410,366,427,191,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,429,101,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,419,384,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,862,101,457,383,266,420,704,220,770,219,644,287,697,201,649,314,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,795,419,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,633,87,462,363,806,265,644,201,1477406683
440,180,488,469,684,247,482,40,582,283,516,476,753,191,0,420,429,169,514,68,439,40,484,479,410,366,427,191,762,203,448,351,776,275,623,57,767,283,266,405,689,162,635,153,429,101,439,338,417,65,645,232,638,192,705,191,429,83,725,210,423,55,496,59,691,182,435,72,758,171,480,49,510,39,419,384,476,28,458,373,872,201,870,194,752,27,707,172,754,35,450,331,696,40,692,28,800,46,266,390,815,16,635,223,628,297,873,185,637,171,645,181,433,26,862,101,457,383,266,420,704,220,770,219,644,287,697,201,649,314,439,394,266,495,685,268,754,256,675,306,673,278,615,305,702,255,133,420,716,247,616,211,0,240,780,33,818,34,854,49,0,120,627,65,877,50,869,41,532,265,787,25,795,419,764,229,708,229,568,239,696,238,752,239,823,55,731,17,657,163,819,23,633,87,462,363,806,265,644,201,1477406698
