1477661665161,399.5,195
1477661665168,391.5,189
1477661665175,389.5,186
1477661665182,385.5,181
1477661665188,383.5,180
1477661665214,376.5,173
1477661665215,374.5,171
1477661665222,373.5,169
1477661665229,372.5,168
1477661665236,371.5,167
1477661665242,369.5,166
1477661665253,368.5,165
1477661665658,366.5,164
1477661665665,364.5,163
1477661665671,362.5,163
1477661665678,359.5,161
1477661665684,357.5,159
1477661665692,351.5,155
1477661665698,345.5,152
1477661665705,337.5,147
1477661665712,335.5,145
1477661665719,332.5,143
1477661665725,331.5,142
1477661665732,329.5,141
1477661665792,318.5,136
1477661665793,317.5,136
1477661665800,316.5,136
1477661665807,315.5,135
1477661665814,315.5,134
1477661665820,314.5,133
1477661665831,314.5,132
1477661673337,313.5,131
1477661673343,312.5,130
1477661673350,312.5,128
1477661673357,312.5,127
1477661673365,311.5,126
1477661673370,310.5,125
1477661673377,310.5,124
1477661673384,309.5,123
1477661673397,309.5,122
1477661673404,308.5,121
1477661673411,307.5,121
1477661673418,306.5,121
1477661673424,303.5,121
1477661673431,296.5,121
1477661673438,286.5,127
1477661673445,276.5,132
1477661673451,267.5,140
1477661673459,255.5,153
1477661673465,242.5,166
1477661673472,225.5,180
1477661673478,212.5,189
1477661673487,203.5,195
1477661673492,195.5,202
1477661673499,189.5,208
1477661673506,182.5,216
1477661673513,176.5,221
1477661673519,172.5,224
1477661673527,167.5,228
1477661673533,165.5,229
1477661673540,164.5,229
1477661673546,162.5,230
1477661673554,161.5,231
1477661673560,160.5,231
1477661673567,159.5,232
1477661673573,157.5,233
1477661673584,155.5,234
1477661673867,155.5,232
1477661673873,154.5,229
1477661673881,154.5,223
1477661673887,154.5,214
1477661673894,152.5,206
1477661673900,152.5,195
1477661673908,151.5,183
1477661673914,148.5,168
1477661673921,147.5,149
1477661673928,145.5,134
1477661673935,145.5,122
1477661673941,145.5,110
1477661673948,146.5,94
1477661673955,147.5,82
1477661673962,148.5,75
1477661673968,148.5,71
1477661673976,148.5,67
1477661673982,149.5,62
1477661673989,151.5,55
1477661673995,152.5,51
1477661674003,153.5,48
1477661674009,153.5,47
1477661674016,153.5,46
1477661674022,153.5,44
1477661674036,153.5,42
1477661674043,153.5,41
1477661674050,152.5,40
1477661674057,151.5,40
1477661674063,151.5,39
1477661674070,151.5,38
1477661674084,150.5,36
1477661674090,149.5,35
1477661674098,149.5,34
1477661674104,148.5,33
1477661674111,148.5,32
1477661674138,148.5,31
