0,9*15+15,133,(58-34)*15+15,266,(94-67)*15+15,0,24*15+15,133,(42-34)*15+15,266,(84-67)*15+15,133,(56-34)*15+15,266,(72-67)*15+15,0,25*15+15,266,(85-67)*15+15,0,6*15+15,266,(77-67)*15+15,133,(53-34)*15+15,0,3*15+15,133,(41-34)*15+15,266,(76-67)*15+15,0,4*15+15,0,30*15+15,266,(89-67)*15+15,0,15*15+15,133,(52-34)*15+15,0,8*15+15,0,31*15+15,133,(39-34)*15+15,266,(90-67)*15+15,266,(86-67)*15+15,133,(37-34)*15+15,0,17*15+15,133,(46-34)*15+15,266,(95-67)*15+15,266,(91-67)*15+15,0,12*15+15,133,(65-34)*15+15,133,(57-34)*15+15,266,(96-67)*15+15,266,(87-67)*15+15,266,(79-67)*15+15,266,(73-67)*15+15,0,33*15+15,266,(69-67)*15+15,266,(93-67)*15+15,266,(88-67)*15+15,0,20*15+15,0,21*15+15,266,(82-67)*15+15,133,(61-34)*15+15,0,1*15+15,0,23*15+15,0,28*15+15,266,(97-67)*15+15,0,13*15+15,133,(59-34)*15+15,266,(75-67)*15+15,266,(74-67)*15+15,133,(62-34)*15+15,0,5*15+15,133,(48-34)*15+15,133,(50-34)*15+15,0,32*15+15,133,(38-34)*15+15,133,(63-34)*15+15,133,(40-34)*15+15,133,(54-34)*15+15,133,(43-34)*15+15,0,7*15+15,266,(71-67)*15+15,133,(45-34)*15+15,0,27*15+15,0,11*15+15,133,(35-34)*15+15,0,29*15+15,133,(64-34)*15+15,266,(99-67)*15+15,133,(44-34)*15+15,133,(34-34)*15+15,133,(36-34)*15+15,0,22*15+15,133,(55-34)*15+15,0,18*15+15,266,(68-67)*15+15,266,(81-67)*15+15,266,(92-67)*15+15,133,(60-34)*15+15,133,(49-34)*15+15,133,(66-34)*15+15,0,10*15+15,133,(47-34)*15+15,0,19*15+15,0,14*15+15,266,(80-67)*15+15,266,(70-67)*15+15,0,2*15+15,133,(51-34)*15+15,266,(83-67)*15+15,0,0*15+15,266,(67-67)*15+15,266,(78-67)*15+15,0,16*15+15,266,(98-67)*15+15,0,26*15+15,1470372816
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373751
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373766
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373781
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373796
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373811
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373826
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373841
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373856
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,266,165,464,62,802,117,804,573,266,150,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373871
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,471,86,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,422,36,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,266,180,434,170,266,480,414,105,1470373885
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,266,210,824,224,782,379,937,129,266,255,720,44,488,46,680,40,434,170,266,480,414,105,1470373900
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,646,367,824,224,782,379,937,129,266,255,720,44,488,46,677,43,434,170,266,480,414,105,1470373915
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,266,195,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,266,255,720,44,488,46,677,43,434,170,266,480,414,105,1470373930
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,417,141,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,266,225,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,266,255,720,44,488,46,677,43,434,170,266,480,414,105,1470373945
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,559,129,533,144,524,80,536,51,266,405,266,330,567,207,715,444,266,240,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,724,66,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,266,255,720,44,488,46,677,43,434,170,266,480,414,105,1470373960
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,559,129,533,144,524,80,536,51,266,405,266,330,567,207,715,444,768,249,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,266,255,720,44,488,46,677,43,434,170,266,480,414,105,1470373975
510,163,486,404,266,420,456,122,565,482,266,270,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,559,129,533,144,524,80,536,51,266,405,266,330,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,266,255,720,44,488,46,677,43,434,170,266,480,414,105,1470373990
510,163,486,404,266,420,456,122,565,482,514,428,438,405,270,520,857,318,266,285,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,266,300,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,559,129,533,144,524,80,536,51,266,405,266,330,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374005
510,163,486,404,266,420,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,895,251,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,266,315,559,129,533,144,524,80,536,51,266,405,266,330,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374020
510,163,486,404,266,420,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,677,313,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,559,170,559,129,533,144,524,80,536,51,266,405,266,330,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374035
510,163,486,404,266,420,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,677,313,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,524,99,559,129,533,144,524,80,536,51,266,405,266,330,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374050
510,163,486,404,266,420,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,266,345,640,136,711,334,882,341,892,170,860,534,266,360,677,313,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,439,82,559,129,533,144,524,80,536,51,266,405,600,401,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374065
510,163,486,404,266,420,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,272,328,640,136,711,334,882,341,892,170,860,534,266,360,677,313,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374080
510,163,486,404,266,420,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,266,435,266,375,740,85,715,538,435,426,266,450,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,266,390,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374095
510,163,486,404,266,420,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,266,435,707,103,740,85,715,538,435,426,266,450,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,545,100,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374110
510,163,486,404,868,422,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,266,435,707,103,740,85,715,538,435,426,266,450,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,545,100,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374125
510,163,486,404,791,578,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,844,562,707,103,740,85,715,538,435,426,555,520,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,266,465,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,545,100,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,266,480,414,105,1470374140
510,163,486,404,791,578,456,122,565,482,510,419,438,405,270,520,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,844,562,707,103,740,85,715,538,435,426,698,518,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,689,483,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,266,495,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,545,100,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,501,518,414,105,1470374155
510,163,486,404,791,578,456,122,565,482,510,419,438,405,309,506,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,844,562,707,103,740,85,715,538,435,426,698,518,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,689,483,565,41,670,399,505,229,203,257,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,823,486,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,545,100,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,644,499,414,105,1470374170
510,163,486,404,791,578,456,122,565,482,510,419,438,405,669,524,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,844,562,707,103,740,85,715,538,435,426,698,518,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,689,483,565,41,670,399,505,229,907,406,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,823,486,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,545,100,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,644,499,414,105,1470374185
510,163,486,404,791,578,456,122,565,482,510,419,438,405,669,524,857,318,507,431,511,132,453,50,464,62,802,117,804,573,457,147,847,515,731,123,908,516,640,136,711,334,882,341,892,170,860,534,712,73,677,313,860,608,767,523,668,92,844,562,707,103,740,85,715,538,435,426,698,518,439,82,559,129,533,144,524,80,536,51,704,427,726,410,567,207,715,444,563,158,914,157,520,319,649,413,529,61,689,483,565,41,670,399,505,229,796,308,776,461,910,496,596,27,614,87,731,36,495,114,734,500,610,312,606,335,738,481,574,253,641,148,707,290,717,568,773,551,835,475,683,202,564,349,823,486,492,266,815,495,655,266,623,55,736,53,652,24,936,100,813,59,545,100,748,45,916,116,640,440,694,61,900,144,637,291,550,284,821,616,824,224,782,379,937,129,907,189,720,44,488,46,677,43,434,170,644,499,414,105,1470374200
