266,(98-67)*15+15,133,(40-34)*15+15,266,(72-67)*15+15,266,(94-67)*15+15,266,(87-67)*15+15,266,(89-67)*15+15,266,(96-67)*15+15,266,(70-67)*15+15,133,(66-34)*15+15,0,17*15+15,0,20*15+15,133,(65-34)*15+15,0,1*15+15,266,(76-67)*15+15,0,9*15+15,266,(91-67)*15+15,133,(60-34)*15+15,133,(47-34)*15+15,133,(58-34)*15+15,133,(53-34)*15+15,133,(37-34)*15+15,0,23*15+15,0,16*15+15,0,26*15+15,266,(75-67)*15+15,0,13*15+15,133,(44-34)*15+15,266,(69-67)*15+15,133,(62-34)*15+15,133,(56-34)*15+15,0,29*15+15,0,7*15+15,266,(83-67)*15+15,133,(50-34)*15+15,0,24*15+15,266,(86-67)*15+15,133,(57-34)*15+15,0,0*15+15,266,(82-67)*15+15,133,(54-34)*15+15,266,(88-67)*15+15,133,(59-34)*15+15,0,22*15+15,0,27*15+15,266,(67-67)*15+15,133,(49-34)*15+15,0,25*15+15,133,(64-34)*15+15,266,(95-67)*15+15,0,2*15+15,266,(84-67)*15+15,0,11*15+15,266,(68-67)*15+15,0,10*15+15,0,4*15+15,0,19*15+15,133,(39-34)*15+15,266,(73-67)*15+15,266,(80-67)*15+15,266,(71-67)*15+15,133,(46-34)*15+15,0,14*15+15,0,33*15+15,0,18*15+15,133,(51-34)*15+15,133,(45-34)*15+15,266,(81-67)*15+15,133,(55-34)*15+15,133,(61-34)*15+15,266,(97-67)*15+15,133,(42-34)*15+15,133,(36-34)*15+15,0,30*15+15,133,(34-34)*15+15,0,5*15+15,0,15*15+15,133,(35-34)*15+15,266,(99-67)*15+15,0,32*15+15,0,28*15+15,133,(63-34)*15+15,133,(52-34)*15+15,0,12*15+15,266,(77-67)*15+15,266,(85-67)*15+15,266,(92-67)*15+15,0,3*15+15,0,8*15+15,266,(74-67)*15+15,266,(90-67)*15+15,0,6*15+15,133,(43-34)*15+15,133,(41-34)*15+15,266,(79-67)*15+15,133,(48-34)*15+15,266,(93-67)*15+15,266,(78-67)*15+15,0,31*15+15,0,21*15+15,133,(38-34)*15+15,1470386683
266,480,133,105,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,133,60,580,403,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,847,385,266,15,133,240,761,398,133,465,266,435,640,380,266,270,730,370,266,30,618,531,654,404,718,529,133,90,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,133,45,716,488,133,15,638,495,672,508,133,30,266,495,0,495,676,246,133,450,133,285,627,97,266,165,266,285,266,390,608,252,664,311,266,120,266,360,713,284,133,150,133,120,266,195,133,225,266,405,266,180,736,119,768,384,133,75,1470387153
266,480,133,105,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,133,60,580,403,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,761,398,133,465,266,435,640,380,266,270,728,333,266,30,618,531,654,404,718,529,133,90,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,133,45,716,488,133,15,638,495,672,508,133,30,266,495,0,495,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,133,120,266,195,133,225,266,405,266,180,736,119,614,347,133,75,1470387168
266,480,133,105,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,133,60,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,572,502,133,90,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,133,45,716,488,133,15,638,495,672,508,133,30,266,495,0,495,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,133,120,266,195,133,225,266,405,266,180,736,119,614,347,133,75,1470387183
266,480,133,105,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,133,60,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,133,90,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,133,45,716,488,619,518,638,495,672,508,133,30,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,133,120,266,195,133,225,266,405,266,180,736,119,614,347,133,75,1470387198
266,480,133,105,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,133,60,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,133,90,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,827,391,716,488,825,402,638,495,672,508,700,236,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,133,120,266,195,133,225,266,405,266,180,736,119,614,347,133,75,1470387213
266,480,133,105,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,293,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,133,90,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,133,120,266,195,133,225,266,405,266,180,736,119,614,347,133,75,1470387228
266,480,133,105,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,133,90,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,133,120,266,195,133,225,266,405,266,180,736,119,614,347,726,200,1470387243
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,133,135,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,713,64,266,195,133,225,266,405,266,180,736,119,614,347,458,99,1470387258
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,133,180,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,133,150,651,109,266,195,133,225,266,405,266,180,736,119,614,347,458,99,1470387273
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,133,165,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,133,195,686,394,613,297,601,506,133,270,567,165,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,133,225,266,405,266,180,736,119,614,347,458,99,1470387288
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,356,322,686,394,613,297,601,506,133,270,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,133,225,266,405,266,180,736,119,614,347,458,99,1470387303
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,799,502,686,394,613,297,601,506,133,270,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,660,90,266,405,266,180,736,119,614,347,458,99,1470387318
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,709,428,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,686,394,613,297,601,506,133,270,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387333
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,133,210,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,133,240,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,133,270,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387348
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,786,172,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,133,255,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,555,256,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,133,270,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387363
266,480,475,84,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,786,172,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,455,111,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,133,270,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387378
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,786,172,133,375,133,300,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,455,111,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,817,424,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,133,285,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387393
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,525,154,266,150,665,526,266,375,133,405,786,172,133,375,610,144,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,455,111,785,198,266,300,133,360,558,139,266,240,133,315,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387408
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,578,154,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,608,142,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,588,172,0,120,266,255,455,111,785,198,266,300,133,360,548,165,266,240,133,315,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387423
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,451,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,587,179,0,120,266,255,455,111,785,198,266,300,133,360,548,165,266,240,133,315,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387438
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,587,179,0,120,266,255,455,111,785,198,554,230,133,360,548,165,266,240,193,319,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387453
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,587,179,0,120,266,255,455,111,785,198,472,164,133,360,548,165,266,240,555,230,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,133,330,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387468
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,133,345,587,179,0,120,266,255,455,111,785,198,472,164,133,360,548,165,266,240,555,230,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387483
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,715,522,587,179,0,120,266,255,455,111,785,198,472,164,739,141,548,165,266,240,555,230,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387498
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,715,522,587,179,0,120,266,255,455,111,785,198,472,164,695,123,548,165,266,240,555,230,266,330,133,390,611,116,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,627,97,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,654,74,266,405,266,180,736,119,614,347,458,99,1470387513
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,715,522,587,179,0,120,266,255,455,111,785,198,472,164,695,123,548,165,266,240,555,230,266,330,133,390,614,135,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,651,109,266,195,610,75,266,405,266,180,736,119,614,347,458,99,1470387528
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,133,375,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,715,522,587,179,0,120,266,255,455,111,785,198,472,164,673,116,548,165,266,240,555,230,266,330,133,390,612,137,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387543
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,133,405,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,715,522,587,179,0,120,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,740,326,612,137,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387558
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,133,435,715,522,587,179,0,120,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,133,420,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387573
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,439,151,715,522,587,179,0,120,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,133,450,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387588
266,480,471,78,266,90,266,420,266,315,266,345,266,450,266,60,133,495,9,274,584,152,133,480,511,151,266,150,665,526,266,375,441,347,786,172,601,544,611,165,551,298,463,420,693,298,647,259,266,135,767,297,715,535,266,44,437,175,715,522,587,179,0,120,266,255,455,111,785,198,472,164,674,117,548,165,266,240,555,230,266,330,793,313,612,137,676,362,266,15,654,223,693,394,133,465,266,435,640,380,266,270,728,333,266,30,618,531,497,433,532,492,736,129,266,105,266,210,266,75,658,412,685,426,613,297,601,506,813,370,785,185,266,225,715,497,807,490,266,465,889,390,827,391,716,488,825,402,638,495,672,508,672,213,266,495,788,61,676,246,643,146,764,92,536,136,266,165,266,285,266,390,594,245,664,311,266,120,266,360,713,284,725,312,672,190,266,195,603,77,266,405,266,180,736,119,614,347,458,99,1470387603
