0,32*15+15,266,(76-67)*15+15,266,(90-67)*15+15,266,(82-67)*15+15,266,(73-67)*15+15,266,(95-67)*15+15,133,(34-34)*15+15,266,(72-67)*15+15,133,(48-34)*15+15,133,(56-34)*15+15,133,(37-34)*15+15,266,(81-67)*15+15,133,(58-34)*15+15,266,(87-67)*15+15,0,12*15+15,266,(83-67)*15+15,266,(68-67)*15+15,0,13*15+15,0,10*15+15,133,(61-34)*15+15,266,(96-67)*15+15,266,(98-67)*15+15,133,(55-34)*15+15,266,(69-67)*15+15,266,(91-67)*15+15,0,16*15+15,133,(43-34)*15+15,133,(44-34)*15+15,0,22*15+15,133,(65-34)*15+15,0,28*15+15,133,(41-34)*15+15,0,15*15+15,0,7*15+15,0,30*15+15,266,(77-67)*15+15,0,33*15+15,0,2*15+15,133,(60-34)*15+15,133,(64-34)*15+15,0,14*15+15,0,24*15+15,266,(74-67)*15+15,133,(35-34)*15+15,0,3*15+15,266,(80-67)*15+15,266,(85-67)*15+15,266,(97-67)*15+15,133,(66-34)*15+15,266,(78-67)*15+15,0,23*15+15,133,(47-34)*15+15,133,(38-34)*15+15,133,(62-34)*15+15,0,21*15+15,133,(51-34)*15+15,133,(49-34)*15+15,0,5*15+15,266,(93-67)*15+15,0,0*15+15,266,(86-67)*15+15,133,(45-34)*15+15,266,(88-67)*15+15,0,27*15+15,266,(99-67)*15+15,133,(52-34)*15+15,266,(84-67)*15+15,0,31*15+15,133,(50-34)*15+15,0,9*15+15,266,(70-67)*15+15,133,(39-34)*15+15,133,(36-34)*15+15,0,26*15+15,0,19*15+15,133,(54-34)*15+15,133,(53-34)*15+15,133,(59-34)*15+15,266,(71-67)*15+15,266,(92-67)*15+15,0,4*15+15,0,29*15+15,266,(89-67)*15+15,266,(67-67)*15+15,0,20*15+15,0,25*15+15,133,(63-34)*15+15,266,(75-67)*15+15,133,(57-34)*15+15,133,(42-34)*15+15,0,8*15+15,0,1*15+15,133,(40-34)*15+15,266,(94-67)*15+15,0,11*15+15,266,(79-67)*15+15,0,6*15+15,0,17*15+15,133,(46-34)*15+15,0,18*15+15,1477325971
739,431,266,150,266,360,266,240,266,105,859,585,577,206,664,203,133,225,133,345,679,474,266,225,133,375,266,315,507,264,266,255,266,30,672,576,667,167,133,420,281,393,266,480,133,330,266,45,266,375,581,239,133,150,671,238,572,571,133,480,0,435,133,120,0,240,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,133,210,692,137,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,720,265,0,420,266,495,133,285,266,270,0,480,740,205,0,150,266,60,133,90,573,179,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,0,135,0,30,745,351,266,420,941,543,266,195,674,399,805,370,590,296,0,285,1477326452
739,431,266,150,266,360,266,240,266,105,859,585,577,206,664,203,133,225,133,345,679,474,266,225,133,375,266,315,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,133,330,637,139,266,375,581,239,133,150,671,238,572,571,133,480,0,435,133,120,0,240,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,133,210,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,720,265,0,420,266,495,133,285,266,270,0,480,740,205,0,150,913,233,133,90,573,179,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,0,135,0,30,745,351,266,420,941,543,266,195,674,399,805,370,590,296,0,285,1477326467
739,431,266,150,266,360,266,240,266,105,859,585,577,206,664,203,133,225,133,345,679,474,266,225,133,375,266,315,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,133,330,637,139,266,375,581,239,705,261,671,238,572,571,133,480,0,435,133,120,0,240,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,133,210,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,663,340,0,420,266,495,133,285,266,270,0,480,740,205,0,150,821,266,133,90,573,179,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,0,135,0,30,745,351,266,420,941,543,266,195,674,399,805,370,590,296,0,285,1477326482
739,431,266,150,266,360,266,240,266,105,859,585,577,206,664,203,133,225,133,345,679,474,266,225,133,375,266,315,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,133,330,637,139,266,375,581,239,705,261,671,238,572,571,133,480,0,435,133,120,445,186,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,133,210,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,133,285,266,270,0,480,740,205,674,314,803,260,133,90,573,179,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,0,30,745,351,266,420,941,543,266,195,674,399,805,370,590,296,0,285,1477326497
739,431,266,150,266,360,266,240,266,105,859,585,504,173,664,203,133,225,133,345,679,474,266,225,133,375,266,315,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,133,330,637,139,266,375,581,239,705,261,671,238,572,571,133,480,0,435,133,120,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,133,210,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,133,285,266,270,0,480,740,205,674,314,803,260,133,90,562,174,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,0,30,745,351,266,420,941,543,266,195,674,399,805,370,590,296,0,285,1477326512
739,431,266,150,266,360,266,240,266,105,859,585,504,173,664,203,133,225,133,345,679,474,266,225,133,375,266,315,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,133,330,637,139,266,375,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,133,285,266,270,0,480,740,205,674,314,803,260,654,42,562,174,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,0,30,745,351,266,420,941,543,266,195,674,399,805,370,590,296,0,285,1477326527
739,431,266,150,266,360,266,240,648,105,859,585,504,173,664,203,133,225,133,345,679,474,266,225,133,375,266,315,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,133,330,637,139,266,375,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,133,285,266,270,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,837,286,745,351,266,420,941,543,266,195,674,399,805,370,590,296,0,285,1477326542
739,431,266,150,266,360,266,240,648,105,859,585,504,173,664,203,572,194,133,345,679,474,266,225,133,375,266,315,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,133,330,637,139,266,375,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,133,285,266,270,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,266,345,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,816,103,745,351,266,420,941,543,266,195,674,399,805,370,590,296,491,412,1477326557
739,431,266,150,266,360,266,240,648,105,859,585,504,173,664,203,572,194,479,580,679,474,266,225,133,375,501,540,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,424,383,637,139,266,375,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,583,472,266,270,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,741,493,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,816,103,745,351,266,420,941,543,266,195,674,399,805,370,590,296,491,412,1477326572
739,431,266,150,777,261,266,240,648,105,859,585,504,173,664,203,572,194,479,580,679,474,266,225,133,375,501,540,507,264,266,255,422,171,672,576,667,167,133,420,281,393,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,583,472,266,270,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,816,103,745,351,266,420,941,543,266,195,674,399,805,370,590,296,491,412,1477326587
739,431,266,150,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,679,474,266,225,133,375,501,540,507,264,513,383,422,171,672,576,667,167,133,420,281,393,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,266,180,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,583,472,821,234,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,133,315,734,398,858,430,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,266,135,133,360,565,265,758,288,816,103,745,351,266,420,941,543,266,195,674,399,805,370,590,296,491,412,1477326602
739,431,566,515,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,679,474,266,225,133,375,501,540,507,264,513,383,422,171,672,576,667,167,133,420,281,393,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,589,107,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,583,472,821,234,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,507,137,734,398,858,430,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,133,360,565,265,758,288,816,103,745,351,266,420,941,543,266,195,674,399,805,370,590,296,491,412,1477326617
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,678,474,614,517,133,375,501,540,507,264,513,383,422,171,672,576,667,167,133,420,281,393,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,266,210,856,531,837,543,133,495,589,107,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,583,472,821,234,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,507,137,734,398,858,430,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,133,360,565,265,758,288,816,103,745,351,266,420,941,543,684,511,674,399,805,370,590,296,491,412,1477326632
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,133,375,501,540,507,264,513,383,422,171,672,576,667,167,133,420,281,393,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,586,383,856,531,837,543,133,495,589,107,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,583,472,821,234,0,480,740,205,674,314,803,260,896,257,562,174,0,405,0,300,507,137,734,398,858,430,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,266,420,941,543,676,462,674,399,805,370,590,296,491,412,1477326647
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,428,514,501,540,507,264,513,383,422,171,672,576,667,167,133,420,497,193,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,438,846,168,760,140,923,477,414,239,507,241,929,422,927,451,266,405,918,587,502,297,769,169,670,291,0,420,266,495,583,472,821,234,0,480,740,205,674,314,803,260,896,257,562,174,0,405,766,312,507,137,734,398,858,430,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,266,420,941,543,676,462,674,399,805,370,590,296,491,412,1477326662
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,428,514,501,540,507,264,513,383,422,171,672,576,667,167,133,420,497,193,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,133,405,133,465,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,414,239,507,241,929,422,927,451,613,429,918,587,502,297,769,169,670,291,0,420,266,495,583,472,821,234,0,480,740,205,674,314,803,260,896,257,562,174,0,405,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,266,420,941,543,676,462,674,399,805,370,590,296,491,412,1477326677
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,428,514,501,540,507,264,513,383,422,171,672,576,667,167,133,420,497,193,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,0,435,573,544,586,219,756,579,741,234,897,506,413,580,676,428,680,489,133,465,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,414,239,507,241,929,422,927,451,613,429,918,587,502,297,769,169,670,291,0,420,266,495,583,472,821,234,0,480,740,205,674,314,803,260,896,257,562,174,420,412,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326692
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,428,514,501,540,507,264,513,383,422,171,672,576,667,167,133,420,497,193,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,508,471,573,544,586,219,756,579,741,234,897,506,413,580,676,428,680,489,133,465,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,414,239,507,241,929,422,927,451,613,429,918,587,502,297,769,169,670,291,582,316,266,495,583,472,821,234,864,305,740,205,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326707
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,428,514,501,540,507,264,513,383,422,171,672,576,667,167,687,541,497,193,266,480,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,508,471,573,544,586,219,756,579,741,234,897,506,413,580,676,428,680,489,133,465,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,414,239,507,241,929,422,927,451,613,429,918,587,502,297,769,169,670,291,582,316,266,495,583,472,821,234,861,309,740,205,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326722
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,428,514,501,540,507,264,513,383,422,171,672,576,667,167,687,541,497,193,418,472,424,383,637,139,480,221,581,239,705,261,671,238,572,571,133,480,508,471,573,544,586,219,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,414,239,507,241,929,422,927,451,613,429,918,587,502,297,769,169,670,291,582,316,266,495,583,472,821,234,861,309,740,205,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326737
739,431,564,514,777,261,505,515,648,105,859,585,504,173,664,203,572,194,479,580,670,514,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,492,208,508,471,573,544,586,219,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,918,587,502,300,769,169,670,291,582,316,266,495,583,472,821,234,861,309,740,205,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,826,204,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326752
739,431,564,514,777,261,505,515,648,105,859,585,504,170,668,186,572,194,479,580,670,514,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,492,208,508,471,573,544,586,219,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,918,587,502,300,769,169,670,291,582,316,266,495,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,855,196,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326767
739,431,564,514,777,261,505,515,648,105,859,585,504,170,668,186,572,194,479,580,670,514,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,503,212,508,471,573,544,601,218,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,918,587,502,300,769,169,670,291,582,316,266,495,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,133,450,842,284,855,196,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326782
739,431,564,514,777,261,505,515,648,105,859,585,504,170,668,186,572,194,479,580,670,514,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,503,212,508,471,573,544,601,218,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,133,495,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,918,587,502,300,769,169,670,291,582,316,266,495,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,426,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,906,335,842,284,855,196,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326797
739,431,564,514,777,261,505,515,648,105,859,585,504,170,668,186,572,194,479,580,670,514,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,503,212,508,471,573,544,601,218,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,843,417,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,918,587,502,300,769,169,670,291,582,316,549,345,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,437,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,906,335,842,284,855,196,565,265,758,288,816,103,745,351,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326812
739,431,564,514,777,261,505,515,648,105,854,573,504,170,668,186,572,194,479,580,670,514,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,503,212,508,471,573,544,601,218,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,843,417,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,916,572,502,300,769,169,670,291,582,316,558,349,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,437,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,906,335,842,284,855,196,565,265,758,288,816,103,820,350,785,457,941,543,676,462,674,399,805,370,590,296,491,412,1477326827
739,431,564,514,777,261,505,515,648,105,854,573,504,170,668,186,572,194,479,580,670,514,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,503,212,508,471,573,544,601,218,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,843,417,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,916,572,502,300,769,169,670,291,582,316,558,349,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,437,858,475,803,396,885,369,778,478,784,504,858,395,722,373,734,461,906,335,842,284,855,196,565,265,758,288,816,103,820,350,772,518,807,452,676,462,674,399,805,370,590,296,491,412,1477326842
739,431,564,514,777,261,505,515,648,105,854,573,504,170,668,186,572,194,479,580,682,515,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,503,212,508,471,573,544,601,218,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,843,417,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,916,572,502,300,769,169,670,291,582,316,558,349,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,437,854,484,803,396,885,369,778,478,774,504,858,395,722,373,734,461,906,335,842,284,855,196,565,265,758,288,816,103,820,350,854,460,802,457,676,462,674,399,805,370,590,296,491,412,1477326857
739,431,564,514,777,261,505,515,648,105,854,573,504,170,668,186,572,194,479,580,682,515,614,517,428,514,501,540,508,274,513,383,422,171,672,576,667,167,687,541,497,193,416,478,424,383,637,139,482,230,581,239,705,261,671,238,572,571,503,212,508,471,573,544,601,218,756,579,741,234,897,506,413,580,676,428,680,489,418,545,812,78,745,78,813,43,891,79,765,40,604,380,856,531,837,543,843,417,589,107,787,429,846,168,760,140,923,477,428,251,508,250,929,422,927,451,613,429,916,572,502,300,769,169,670,291,582,316,558,349,583,472,821,234,861,309,749,193,674,314,803,260,896,257,562,174,420,429,766,312,507,137,734,398,858,437,854,484,803,396,885,369,778,478,774,504,858,395,722,373,734,461,906,335,842,284,855,196,565,265,758,288,816,103,820,350,854,460,802,457,676,462,674,399,805,370,590,296,491,412,1477326861
