1494507018326,563.5,426
1494507018334,562.5,425
1494507018342,560.5,423
1494507018346,560.5,422
1494507018358,559.5,421
1494507018370,557.5,420
1494507018388,557.5,419
1494507018396,556.5,419
1494507018409,556.5,417
1494507018425,556.5,416
1494507018442,556.5,415
1494507018450,556.5,414
1494507019000,553.5,412
1494507019000,551.5,411
1494507019015,545.5,407
1494507019062,369.5,271
1494507019078,336.5,247
1494507019078,303.5,223
1494507019093,276.5,205
1494507019093,251.5,188
1494507019109,230.5,175
1494507019109,214.5,165
1494507019125,203.5,160
1494507019125,201.5,159
1494507019218,200.5,158
1494507019234,199.5,158
1494507019250,198.5,158
1494507019250,198.5,157
1494507019265,198.5,156
1494507019297,197.5,154
1494507019312,197.5,153
1494507019500,197.5,152
1494507019625,197.5,151
1494507019656,198.5,151
1494507019687,198.5,150
1494507019843,200.5,149
1494507019859,201.5,149
1494507020297,202.5,147
1494507020656,201.5,146
1494507020672,201.5,145
1494507020672,200.5,143
1494507020687,199.5,141
1494507020687,198.5,139
1494507020703,197.5,137
1494507020703,197.5,136
1494507020718,197.5,134
1494507021047,195.5,133
1494507021062,193.5,132
1494507021062,191.5,130
1494507021078,188.5,129
1494507021078,186.5,127
1494507021093,184.5,127
1494507021093,180.5,125
1494507021109,178.5,124
1494507021109,176.5,123
1494507021125,173.5,121
1494507021140,171.5,120
1494507021140,167.5,120
1494507021156,166.5,119
1494507021156,165.5,118
1494507021172,164.5,118
1494507021234,163.5,117
1494507021265,163.5,116
1494507021265,163.5,115
1494507021343,162.5,114
1494507021343,161.5,114
1494507021359,160.5,113
1494507021375,159.5,110
1494507021375,158.5,110
1494507021390,157.5,109
1494507021390,156.5,108
1494507021406,153.5,107
1494507021406,151.5,105
1494507021422,148.5,104
1494507021422,146.5,103
1494507021484,145.5,101
1494507021500,144.5,100
1494507021500,143.5,100
1494507021531,142.5,100
1494507021562,141.5,100
1494507021578,141.5,98
1494507021578,140.5,98
1494507021593,139.5,98
1494507021625,138.5,98
1494507021640,136.5,97
1494507021640,134.5,96
1494507021656,133.5,96
1494507021656,131.5,95
1494507021672,130.5,95
1494507021672,130.5,94
1494507021687,128.5,93
1494507021687,127.5,93
1494507021703,126.5,92
1494507021703,124.5,91
1494507021718,123.5,89
1494507021734,120.5,88
1494507021734,119.5,86
1494507021750,118.5,85
1494507021750,117.5,83
1494507021765,116.5,82
1494507021781,114.5,78
1494507021781,114.5,77
1494507021797,112.5,73
1494507021797,112.5,69
1494507021812,111.5,64
1494507021812,110.5,62
1494507021828,110.5,58
1494507021828,109.5,55
1494507021843,108.5,51
1494507021843,108.5,49
1494507021859,108.5,48
1494507021937,109.5,46
1494507021968,110.5,45
1494507022000,112.5,44
1494507023765,112.5,43
1494507023765,112.5,42
1494507023859,111.5,39
1494507023875,110.5,38
1494507023890,110.5,36
1494507023953,110.5,35
1494507024015,110.5,34
1494507024031,110.5,33
1494507024187,111.5,33
1494507024187,111.5,32
1494507024234,112.5,32
1494507024453,111.5,31
1494507024468,110.5,31
1494507024484,109.5,30
1494507024547,107.5,30
1494507024562,106.5,29
1494507024578,106.5,28
1494507024593,106.5,27
1494507024902,108.5,26
1494507024906,108.5,25
1494507024930,109.5,25
1494507024938,110.5,25
1494507024987,112.5,25
1494507024995,113.5,25
1494507025003,114.5,23
1494507025019,117.5,23
1494507025035,119.5,23
1494507025043,122.5,23
1494507025091,123.5,23
1494507025099,124.5,23
1494507025139,124.5,24
1494507025155,124.5,25
1494507025163,122.5,27
1494507025171,121.5,27
1494507025179,119.5,28
1494507025187,118.5,30
1494507025195,117.5,31
1494507025203,116.5,32
1494507025211,115.5,32
1494507025219,114.5,32
1494507025227,113.5,32
1494507025235,112.5,32
1494507025243,110.5,32
1494507025251,109.5,32
1494507025316,108.5,32
1494507025329,107.5,33
1494507025353,107.5,34
1494507025361,108.5,35
1494507025369,110.5,37
1494507025377,114.5,37
1494507025385,117.5,38
1494507025393,119.5,39
1494507025401,122.5,40
1494507025409,125.5,40
1494507025513,127.5,40
1494507025530,127.5,41
1494507025538,127.5,42
1494507025546,126.5,43
1494507025554,123.5,44
1494507025562,120.5,44
1494507025570,116.5,44
1494507025578,111.5,44
1494507025586,104.5,44
1494507025594,98.5,44
1494507025602,95.5,44
1494507025662,96.5,44
1494507025674,97.5,44
1494507025682,102.5,43
1494507025690,105.5,42
1494507025702,106.5,42
1494507025706,107.5,42
1494507025714,109.5,42
1494507025722,112.5,42
1494507025730,115.5,42
1494507025738,116.5,41
1494507025796,116.5,40
1494507025826,115.5,40
1494507025834,112.5,40
1494507025842,109.5,42
1494507025854,107.5,43
1494507025858,103.5,45
1494507025866,97.5,47
1494507025874,91.5,49
1494507025882,86.5,50
1494507025890,82.5,50
1494507025906,80.5,51
1494507025914,79.5,51
1494507025922,79.5,52
1494507025939,81.5,52
1494507025947,84.5,52
1494507025955,88.5,52
1494507025963,94.5,53
1494507025971,99.5,53
1494507025979,103.5,53
1494507025987,106.5,53
1494507025995,109.5,54
1494507026003,110.5,55
1494507026011,111.5,55
1494507026048,111.5,56
1494507026069,111.5,57
1494507026077,111.5,59
1494507026093,110.5,60
1494507026101,109.5,60
1494507026152,109.5,61
1494507026164,109.5,62
1494507026168,110.5,63
1494507026176,113.5,64
1494507026184,119.5,67
1494507026192,126.5,70
1494507026200,130.5,71
1494507026208,134.5,72
1494507026216,136.5,74
1494507026232,137.5,76
1494507026240,137.5,78
1494507026248,137.5,80
1494507026256,134.5,81
1494507026264,130.5,83
1494507026272,124.5,84
1494507026280,117.5,86
1494507026292,111.5,87
1494507026296,105.5,88
1494507026304,103.5,89
1494507026364,102.5,89
1494507026397,105.5,90
1494507026405,108.5,91
1494507026417,110.5,91
1494507026421,113.5,93
1494507026429,116.5,95
1494507026437,121.5,97
1494507026445,124.5,97
1494507026453,126.5,98
1494507026461,127.5,98
1494507026469,128.5,99
1494507026477,129.5,99
1494507026501,129.5,100
1494507026521,129.5,102
1494507026529,129.5,103
1494507026537,128.5,104
1494507026541,128.5,105
1494507026567,128.5,106
1494507026575,128.5,107
1494507026591,128.5,108
1494507026599,130.5,109
1494507026607,134.5,110
1494507026619,137.5,111
1494507026627,139.5,112
1494507026639,140.5,112
1494507026647,142.5,113
1494507026659,143.5,113
1494507026755,143.5,113
1494507026866,143.5,115
1494507026878,143.5,116
1494507026894,143.5,118
1494507026906,143.5,118
1494507026910,142.5,119
1494507026992,143.5,120
1494507026992,143.5,121
1494507027008,144.5,121
1494507027023,144.5,122
