1477348805914,769,596
1477348805922,754,589
1477348805930,743,584
1477348805938,728,576
1477348805946,707,568
1477348805954,689,559
1477348805962,663,548
1477348805970,639,537
1477348805978,618,526
1477348805986,594,515
1477348805994,576,506
1477348806002,558,498
1477348806010,537,489
1477348806018,518,479
1477348806026,503,471
1477348806034,491,466
1477348806042,478,458
1477348806050,469,453
1477348806058,461,449
1477348806066,454,443
1477348806074,447,438
1477348806082,442,435
1477348806090,437,430
1477348806098,433,426
1477348806106,430,424
1477348806114,427,419
1477348806122,425,417
1477348806251,399,346
1477348806258,397,341
1477348806266,394,334
1477348806274,392,329
1477348806282,389,325
1477348806290,385,318
1477348806298,382,312
1477348806306,379,308
1477348806314,375,301
1477348806322,372,298
1477348806330,368,293
1477348806338,365,289
1477348806346,361,283
1477348806354,357,278
1477348806362,353,274
1477348806370,349,270
1477348806380,345,266
1477348806386,342,262
1477348806394,337,258
1477348806402,332,254
1477348806410,328,252
1477348806418,325,249
1477348806426,320,246
1477348806434,315,243
1477348806442,312,240
1477348806450,309,239
1477348806458,305,236
1477348806466,301,235
1477348806474,298,234
1477348806482,296,232
1477348806490,293,232
1477348806498,291,230
1477348806506,288,229
1477348806514,286,228
1477348806522,285,228
1477348806530,283,227
1477348806538,282,226
1477348806545,280,226
1477348806577,278,222
1477348806578,278,220
1477348806586,278,219
1477348806594,278,218
1477348806602,278,216
1477348806746,278,217
1477348806754,279,217
1477348806778,280,218
1477348806818,280,219
1477348806833,279,219
1477348806842,278,220
1477348806874,277,220
1477348806889,276,220
1477348806914,275,220
1477348806970,274,220
1477348807034,273,220
1477348807122,272,220
1477348807162,271,220
1477348807185,270,220
1477348807210,269,220
1477348807225,268,220
1477348807233,267,220
1477348807257,266,220
1477348807298,265,220
1477348807313,264,220
1477348807337,263,220
1477348807369,263,219
1477348807377,262,219
1477348807393,261,218
1477348807401,260,217
1477348807409,259,217
1477348807418,258,217
1477348807884,192,192
1477348807893,191,192
1477348807898,191,191
1477348807914,190,191
1477348807922,189,191
1477348807938,189,190
1477348807953,188,190
1477348807961,187,190
1477348807969,186,189
1477348807977,184,189
1477348807994,182,187
1477348808001,179,186
1477348808009,178,186
1477348808017,177,185
1477348808025,174,185
1477348808033,173,184
1477348808041,171,184
1477348808049,169,184
1477348808057,167,182
1477348808065,165,181
1477348808073,162,181
1477348808081,160,180
1477348808089,158,179
1477348808097,157,179
1477348808105,155,178
1477348808113,153,178
1477348808121,151,177
1477348808130,150,177
1477348808138,148,176
1477348808145,146,175
1477348808153,145,175
1477348808161,144,175
1477348808169,142,174
1477348808177,141,173
1477348808185,138,172
1477348808193,137,172
1477348808201,136,170
1477348808209,134,170
1477348808218,134,169
1477348808225,132,168
1477348808233,131,167
1477348808241,130,167
