1473240902950,868,535
1473240902966,831,509
1473240902983,765,460
1473240903052,373,166
1473240903069,332,130
1473240903086,304,106
1473240903104,282,85
1473240903122,275,77
1473240903570,274,80
1473240903587,271,90
1473240903605,264,103
1473240903622,255,124
1473240903639,239,156
1473240903656,227,185
1473240903673,220,203
1473240903690,214,215
1473240903708,211,225
1473240903725,209,230
1473240903743,208,233
1473240903760,208,234
1473240903777,208,235
1473240903795,208,235
1473240903812,207,237
1473240905829,206,239
1473240905847,203,243
1473240905863,198,249
1473240905881,191,256
1473240905898,184,264
1473240905915,175,274
1473240905932,167,282
1473240905949,160,291
1473240905967,154,296
1473240905984,150,299
1473240906002,145,302
1473240906019,141,303
1473240906036,138,304
1473240906053,137,305
1473240906070,135,305
1473240906088,133,305
1473240906105,131,305
1473240906122,129,303
1473240906139,128,303
1473240906157,127,302
1473240906174,127,301
1473240906192,126,301
1473240906209,126,300
1473240906260,126,299
1473240906294,126,298
1473240906319,126,298
1473240906336,128,297
1473240906360,128,297
1473240906484,128,296
1473240906575,127,296
1473240906858,127,296
1473240906875,125,296
1473240906892,122,296
1473240906909,120,296
1473240906926,118,296
1473240906943,116,296
1473240906960,115,296
1473240906977,114,297
1473240906996,114,299
1473240907012,113,301
1473240907030,113,302
1473240907046,113,303
1473240907065,113,304
1473240907090,113,305
1473240907107,114,305
1473240907124,116,306
1473240907141,119,306
1473240907158,121,306
1473240907180,124,306
1473240907197,127,305
1473240907209,129,302
1473240907227,130,300
1473240907246,131,297
1473240907263,131,294
1473240907281,131,292
1473240907297,129,289
1473240907314,125,287
1473240907331,121,284
1473240907347,117,283
1473240907363,115,283
1473240907380,112,283
1473240907397,111,283
1473240907414,107,285
1473240907430,106,287
1473240907447,105,291
1473240907464,104,295
1473240907481,104,298
1473240907498,104,301
1473240907515,104,304
1473240907531,104,305
1473240907549,105,306
1473240907566,107,307
1473240907582,111,307
1473240907599,113,307
1473240907616,116,305
1473240907633,119,303
1473240907650,121,300
1473240907668,122,298
1473240907686,122,296
1473240907703,123,293
1473240907720,123,290
1473240907736,120,287
1473240907753,115,286
1473240907769,111,284
1473240907787,107,284
1473240907804,104,284
1473240907821,102,284
1473240907838,100,286
1473240907855,99,288
1473240907873,98,293
1473240907890,98,297
1473240907907,98,302
1473240907925,98,308
1473240907943,98,311
1473240907960,98,314
1473240908084,98,316
1473240908100,98,318
1473240908308,102,316
1473240908325,118,301
1473240908343,136,287
1473240908360,152,270
1473240908377,162,258
1473240908394,172,243
1473240908411,178,231
1473240908429,181,225
1473240908447,183,220
1473240908464,183,218
1473240908481,184,217
1473240908507,184,216
1473240908623,183,216
