266,(71-67)*15+15,266,(82-67)*15+15,0,23*15+15,0,3*15+15,266,(85-67)*15+15,266,(80-67)*15+15,133,(51-34)*15+15,0,24*15+15,266,(76-67)*15+15,266,(98-67)*15+15,133,(53-34)*15+15,133,(45-34)*15+15,133,(66-34)*15+15,0,16*15+15,266,(77-67)*15+15,133,(38-34)*15+15,133,(52-34)*15+15,133,(49-34)*15+15,0,15*15+15,266,(73-67)*15+15,266,(89-67)*15+15,0,32*15+15,133,(64-34)*15+15,266,(69-67)*15+15,0,28*15+15,133,(50-34)*15+15,266,(97-67)*15+15,0,18*15+15,0,21*15+15,0,1*15+15,133,(59-34)*15+15,133,(55-34)*15+15,0,31*15+15,133,(48-34)*15+15,133,(65-34)*15+15,0,8*15+15,133,(61-34)*15+15,266,(93-67)*15+15,266,(68-67)*15+15,266,(78-67)*15+15,0,20*15+15,266,(96-67)*15+15,266,(88-67)*15+15,266,(90-67)*15+15,0,4*15+15,133,(44-34)*15+15,266,(72-67)*15+15,266,(67-67)*15+15,266,(95-67)*15+15,0,10*15+15,266,(84-67)*15+15,133,(42-34)*15+15,133,(37-34)*15+15,266,(83-67)*15+15,0,29*15+15,0,12*15+15,266,(99-67)*15+15,266,(87-67)*15+15,266,(75-67)*15+15,266,(86-67)*15+15,0,5*15+15,0,14*15+15,0,0*15+15,133,(46-34)*15+15,0,2*15+15,133,(47-34)*15+15,133,(63-34)*15+15,0,13*15+15,0,11*15+15,133,(41-34)*15+15,0,27*15+15,133,(58-34)*15+15,133,(43-34)*15+15,133,(60-34)*15+15,133,(57-34)*15+15,133,(62-34)*15+15,266,(92-67)*15+15,133,(56-34)*15+15,0,7*15+15,266,(94-67)*15+15,133,(39-34)*15+15,133,(36-34)*15+15,0,22*15+15,133,(40-34)*15+15,0,9*15+15,0,6*15+15,0,19*15+15,0,26*15+15,266,(91-67)*15+15,266,(70-67)*15+15,0,30*15+15,0,33*15+15,0,17*15+15,0,25*15+15,266,(74-67)*15+15,266,(81-67)*15+15,133,(54-34)*15+15,133,(34-34)*15+15,266,(79-67)*15+15,133,(35-34)*15+15,1464628318
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,524,299,266,480,401,525,133,180,133,495,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,480,329,133,255,266,465,705,270,404,430,675,256,133,390,416,414,621,244,133,225,133,480,404,510,133,420,266,405,402,495,266,180,707,413,640,405,720,436,266,360,670,419,133,165,266,90,266,15,266,435,775,116,266,270,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,133,150,133,405,133,360,133,435,266,390,133,345,674,479,266,420,133,90,658,465,546,513,133,105,0,150,591,470,0,300,0,405,266,375,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628825
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,524,299,266,480,401,525,133,180,405,467,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,480,329,133,255,266,465,705,270,404,430,675,256,133,390,416,414,621,244,133,225,133,480,404,510,133,420,266,405,402,495,266,180,707,413,640,405,720,436,266,360,670,419,133,165,266,90,266,15,266,435,775,116,266,270,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,266,390,133,345,674,479,266,420,133,90,658,465,546,513,133,105,0,150,591,470,0,300,0,405,266,375,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628840
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,524,299,266,480,401,525,133,180,405,467,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,480,329,133,255,266,465,705,270,404,430,675,256,477,428,416,414,621,244,133,225,133,480,404,510,443,546,266,405,402,495,266,180,707,413,640,405,720,436,266,360,670,419,133,165,266,90,266,15,266,435,775,116,266,270,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,266,390,133,345,674,479,266,420,133,90,658,465,546,513,133,105,0,150,591,470,0,300,0,405,266,375,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628855
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,524,299,266,480,401,525,133,180,405,467,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,480,329,133,255,266,465,705,270,404,430,675,256,477,428,416,414,621,244,133,225,133,480,404,510,443,546,266,405,402,495,266,180,707,413,640,405,720,436,266,360,670,419,133,165,266,90,266,15,266,435,775,116,266,270,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,266,390,133,345,674,479,266,420,568,489,658,465,546,513,-35,331,0,150,591,470,0,300,0,405,266,375,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628870
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,524,299,266,480,401,525,133,180,405,467,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,480,329,133,255,266,465,705,270,404,430,675,256,477,428,416,414,621,244,133,225,133,480,404,510,443,546,266,405,402,495,266,180,707,413,640,405,720,436,266,360,670,419,133,165,266,90,266,15,266,435,775,116,266,270,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,266,390,555,469,674,479,266,420,568,489,658,465,546,513,-35,331,0,150,591,470,0,300,0,405,266,375,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628885
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,524,299,266,480,401,525,133,180,405,467,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,480,329,133,255,266,465,705,270,404,430,675,256,477,428,416,414,621,244,133,225,133,480,404,510,443,546,266,405,402,495,266,180,707,413,640,405,720,436,700,404,670,419,133,165,266,90,266,15,266,435,775,116,266,270,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,266,420,568,489,658,465,546,513,-35,331,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628900
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,524,299,266,480,401,525,133,180,405,467,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,480,329,133,255,266,465,705,270,404,430,675,256,477,428,416,414,621,244,133,225,133,480,404,510,443,546,266,405,402,495,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,266,435,775,116,930,295,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,266,420,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628915
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,757,305,266,480,401,525,133,180,405,467,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,404,430,675,256,477,428,416,414,621,244,133,225,133,480,404,510,443,546,266,405,402,495,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,266,435,775,116,928,293,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,266,420,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628930
415,480,266,240,0,360,447,536,266,285,266,210,133,270,0,375,757,305,266,480,401,525,133,180,924,454,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,864,429,675,256,916,443,853,418,621,244,133,225,133,480,404,510,443,546,266,405,402,495,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,266,435,775,116,928,293,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,266,420,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628945
957,471,266,240,0,360,447,536,266,285,266,210,133,270,0,375,757,305,266,480,401,525,133,180,924,454,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,443,546,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,266,435,775,116,928,293,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,266,420,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628960
957,471,266,240,0,360,885,507,266,285,266,210,133,270,0,375,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,921,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,266,435,775,116,928,293,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,266,420,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628975
957,471,266,240,0,360,885,507,266,285,266,210,133,270,0,375,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,912,330,775,116,928,293,133,135,133,60,266,255,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464628990
957,471,266,240,0,360,885,507,266,285,266,210,133,270,0,375,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,133,240,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,918,319,775,116,928,293,133,135,133,60,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629005
957,471,266,240,0,360,885,507,266,285,266,210,133,270,0,375,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,822,282,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,133,165,266,90,266,15,918,319,775,116,928,293,133,135,133,60,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629020
957,471,266,240,0,360,885,507,266,285,266,210,133,270,0,375,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,822,282,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,705,270,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,133,60,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629035
957,471,266,240,802,384,885,507,266,285,266,210,133,270,713,288,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,822,282,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,133,60,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629050
957,471,266,240,539,228,885,507,266,285,266,210,133,270,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,822,282,690,87,583,91,667,356,644,329,133,465,266,45,787,333,133,255,266,465,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,133,60,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629065
957,471,266,240,539,228,885,507,266,285,266,210,133,270,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,133,285,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,133,255,266,465,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629080
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,266,465,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,266,180,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629095
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,421,197,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,133,405,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,133,30,1464629110
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,133,195,706,154,133,210,133,450,819,224,906,265,733,184,662,181,133,375,715,170,720,131,133,360,133,435,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,407,202,1464629125
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,573,36,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,407,202,1464629140
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,772,93,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,407,202,1464629155
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,133,15,266,195,407,202,1464629170
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,266,195,407,202,1464629185
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,266,405,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,266,495,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,400,187,407,202,1464629200
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,133,180,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,780,159,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629215
957,471,266,240,539,228,885,507,266,285,266,210,728,61,524,237,757,305,266,480,910,493,774,490,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629230
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,266,480,910,493,788,484,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629245
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,0,255,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,133,225,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629260
957,471,266,240,539,228,885,507,266,285,792,499,728,61,524,237,757,305,745,509,910,493,788,484,924,454,917,380,622,306,133,75,702,75,822,282,690,87,583,91,667,356,644,329,133,465,605,164,787,333,617,231,473,229,572,233,864,429,675,256,916,443,853,418,621,244,916,336,133,480,891,484,922,504,661,101,891,470,418,214,707,413,640,405,720,436,758,389,670,419,588,454,266,90,266,15,918,319,775,116,928,293,133,135,476,215,672,428,587,253,591,272,704,453,667,439,266,135,266,300,604,287,918,277,607,196,827,129,706,154,870,140,133,450,819,224,906,265,733,184,662,181,133,375,715,170,722,130,133,360,750,140,567,478,555,469,674,479,536,480,568,489,658,465,546,513,125,336,0,150,591,470,0,300,0,405,245,328,554,262,702,400,693,388,0,270,0,390,496,510,266,225,133,315,658,453,398,187,407,202,1464629275
