133,(55-34)*15+15,266,(77-67)*15+15,0,2*15+15,0,21*15+15,0,9*15+15,133,(53-34)*15+15,133,(41-34)*15+15,0,0*15+15,133,(40-34)*15+15,266,(71-67)*15+15,266,(72-67)*15+15,0,1*15+15,266,(67-67)*15+15,0,6*15+15,0,26*15+15,266,(98-67)*15+15,133,(52-34)*15+15,0,31*15+15,0,16*15+15,133,(43-34)*15+15,266,(92-67)*15+15,133,(60-34)*15+15,0,8*15+15,133,(61-34)*15+15,266,(88-67)*15+15,133,(62-34)*15+15,133,(46-34)*15+15,0,33*15+15,266,(90-67)*15+15,133,(51-34)*15+15,0,32*15+15,0,22*15+15,133,(58-34)*15+15,266,(80-67)*15+15,0,14*15+15,0,11*15+15,0,5*15+15,266,(96-67)*15+15,266,(78-67)*15+15,266,(89-67)*15+15,0,13*15+15,133,(36-34)*15+15,0,23*15+15,0,4*15+15,266,(83-67)*15+15,266,(70-67)*15+15,266,(86-67)*15+15,133,(35-34)*15+15,0,24*15+15,133,(47-34)*15+15,133,(64-34)*15+15,266,(95-67)*15+15,133,(57-34)*15+15,266,(97-67)*15+15,266,(91-67)*15+15,266,(82-67)*15+15,266,(84-67)*15+15,0,25*15+15,133,(65-34)*15+15,0,7*15+15,266,(74-67)*15+15,0,17*15+15,266,(94-67)*15+15,133,(50-34)*15+15,133,(44-34)*15+15,266,(76-67)*15+15,133,(39-34)*15+15,133,(37-34)*15+15,0,28*15+15,133,(59-34)*15+15,0,3*15+15,0,15*15+15,0,30*15+15,133,(34-34)*15+15,266,(81-67)*15+15,133,(54-34)*15+15,133,(45-34)*15+15,266,(69-67)*15+15,266,(68-67)*15+15,0,20*15+15,266,(85-67)*15+15,0,19*15+15,0,29*15+15,266,(79-67)*15+15,133,(63-34)*15+15,133,(38-34)*15+15,266,(87-67)*15+15,133,(66-34)*15+15,0,10*15+15,133,(42-34)*15+15,266,(75-67)*15+15,133,(48-34)*15+15,266,(93-67)*15+15,133,(56-34)*15+15,266,(99-67)*15+15,0,12*15+15,0,27*15+15,266,(73-67)*15+15,133,(49-34)*15+15,0,18*15+15,1477307416
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,266,75,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307867
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307883
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307897
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307912
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307927
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307942
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307957
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307972
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477307987
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477308002
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,0,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,0,420,266,105,133,240,0,285,1477308017
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,2,110,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308032
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,266,60,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,0,315,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308047
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,849,221,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,266,45,266,30,872,193,266,285,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308062
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,913,227,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,904,197,266,30,872,193,857,207,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308077
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,911,210,266,300,133,30,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,266,270,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,904,197,266,30,872,193,857,207,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308092
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,911,210,266,300,756,211,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,870,223,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,133,180,904,197,811,222,872,193,857,207,0,300,0,450,266,195,133,450,133,75,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308107
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,911,210,266,300,756,211,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,898,223,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,872,193,839,199,0,300,0,450,266,195,133,450,863,220,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308122
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,266,255,911,210,701,200,756,211,0,375,133,210,789,16,514,83,449,71,298,382,646,57,637,71,898,223,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,0,300,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308137
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,937,222,911,210,730,225,756,211,0,375,133,210,789,16,514,83,449,71,945,237,646,57,637,71,898,223,0,390,245,464,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,0,300,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,266,495,0,195,836,175,266,105,133,240,0,285,1477308152
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,0,210,133,45,0,360,0,75,937,222,911,210,730,225,756,211,0,375,133,210,789,16,514,83,449,71,945,237,646,57,637,71,898,223,0,390,756,197,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,0,300,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,870,234,0,195,836,175,266,105,133,240,0,285,1477308167
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,0,360,720,181,937,222,911,210,730,225,756,211,0,375,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,0,300,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,870,234,0,195,836,175,266,105,133,240,0,285,1477308182
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,720,181,937,222,911,210,730,225,756,211,0,375,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,870,234,0,195,836,175,266,105,133,240,0,285,1477308197
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,720,181,937,222,911,210,730,225,756,211,0,375,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,133,225,266,405,133,345,870,234,0,195,836,175,266,105,133,240,0,285,1477308212
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,133,420,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,720,181,937,222,911,210,730,225,756,211,0,375,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,682,159,266,405,133,345,870,234,0,195,836,175,266,105,133,240,0,285,1477308227
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,720,181,937,222,911,210,730,225,756,211,887,251,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,0,120,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,133,345,870,234,0,195,836,175,266,105,133,240,0,285,1477308242
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,666,193,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,133,345,870,234,0,195,836,175,266,105,133,240,0,285,1477308257
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,133,345,870,234,957,198,836,175,266,105,133,240,0,285,1477308272
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,133,345,870,234,957,198,836,175,266,105,133,240,0,285,1477308287
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,0,450,904,188,133,450,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,133,345,870,234,957,198,836,175,266,105,133,240,0,285,1477308302
917,128,266,165,577,29,947,111,0,150,133,300,133,120,630,20,667,45,857,154,880,139,962,51,810,143,828,105,592,32,896,26,133,285,830,127,0,255,852,114,682,69,699,83,15,138,676,99,713,51,418,49,518,20,615,47,923,81,527,48,938,67,874,98,438,39,266,210,645,33,856,37,875,13,907,53,940,40,266,345,710,169,935,234,774,184,767,170,937,222,911,210,730,225,756,211,884,251,133,210,789,16,514,83,449,71,951,249,646,57,637,71,898,223,0,390,756,197,694,183,558,71,737,26,266,420,133,255,133,165,266,150,133,90,776,38,706,38,133,390,0,60,0,240,0,465,133,15,266,225,133,315,869,209,904,197,811,222,875,192,839,199,795,237,812,249,904,188,879,177,863,220,266,315,133,495,0,165,524,59,266,135,684,154,266,405,133,345,870,234,957,198,836,175,266,105,133,240,0,285,1477308317
