133,(65-34)*15+15,266,(68-67)*15+15,133,(58-34)*15+15,133,(47-34)*15+15,0,21*15+15,133,(38-34)*15+15,266,(96-67)*15+15,133,(34-34)*15+15,266,(70-67)*15+15,133,(61-34)*15+15,0,12*15+15,133,(60-34)*15+15,266,(73-67)*15+15,133,(54-34)*15+15,0,6*15+15,266,(95-67)*15+15,0,5*15+15,266,(97-67)*15+15,133,(36-34)*15+15,266,(91-67)*15+15,266,(92-67)*15+15,266,(85-67)*15+15,0,2*15+15,266,(90-67)*15+15,133,(41-34)*15+15,266,(71-67)*15+15,0,16*15+15,133,(51-34)*15+15,266,(80-67)*15+15,0,33*15+15,0,15*15+15,133,(37-34)*15+15,133,(46-34)*15+15,133,(45-34)*15+15,266,(74-67)*15+15,266,(93-67)*15+15,266,(98-67)*15+15,0,19*15+15,266,(88-67)*15+15,266,(72-67)*15+15,0,23*15+15,0,32*15+15,0,26*15+15,0,4*15+15,0,28*15+15,266,(99-67)*15+15,133,(57-34)*15+15,266,(78-67)*15+15,266,(82-67)*15+15,266,(69-67)*15+15,0,3*15+15,133,(56-34)*15+15,0,10*15+15,133,(52-34)*15+15,0,13*15+15,266,(94-67)*15+15,0,0*15+15,0,27*15+15,266,(77-67)*15+15,0,31*15+15,133,(62-34)*15+15,0,22*15+15,0,18*15+15,0,1*15+15,0,30*15+15,133,(53-34)*15+15,0,29*15+15,266,(76-67)*15+15,133,(63-34)*15+15,133,(40-34)*15+15,133,(48-34)*15+15,266,(75-67)*15+15,0,11*15+15,266,(79-67)*15+15,266,(86-67)*15+15,133,(35-34)*15+15,0,24*15+15,133,(59-34)*15+15,0,7*15+15,133,(49-34)*15+15,133,(50-34)*15+15,0,8*15+15,133,(64-34)*15+15,0,17*15+15,266,(81-67)*15+15,133,(66-34)*15+15,133,(39-34)*15+15,133,(42-34)*15+15,266,(89-67)*15+15,0,14*15+15,0,20*15+15,0,25*15+15,266,(83-67)*15+15,133,(44-34)*15+15,133,(55-34)*15+15,0,9*15+15,266,(87-67)*15+15,266,(84-67)*15+15,266,(67-67)*15+15,133,(43-34)*15+15,1465225383
963,26,433,541,407,17,756,466,0,330,504,482,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,133,45,689,410,266,390,720,20,0,45,266,360,895,59,500,393,435,18,133,270,731,357,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,266,495,133,360,266,180,939,232,411,223,0,60,133,345,0,165,639,22,859,262,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,601,315,133,150,1465225953
963,26,433,541,407,17,756,466,0,330,504,482,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,133,45,639,326,266,390,720,20,0,45,266,360,895,59,804,401,435,18,133,270,767,364,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,266,495,133,360,266,180,939,232,411,223,0,60,133,345,0,165,639,22,859,262,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,534,291,133,150,1465225968
963,26,433,541,407,17,756,466,0,330,504,482,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,133,45,639,326,266,390,720,20,0,45,266,360,895,59,567,199,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,266,495,133,360,266,180,939,232,411,223,0,60,133,345,0,165,639,22,859,262,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,534,291,133,150,1465225983
963,26,433,541,407,17,756,466,0,330,504,482,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,133,45,639,326,266,390,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,266,495,133,360,266,180,939,232,411,223,0,60,133,345,0,165,639,22,631,68,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,534,291,133,150,1465225998
963,26,433,541,407,17,756,466,0,330,504,482,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,133,45,639,326,266,390,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,457,469,133,360,266,180,939,232,411,223,0,60,133,345,0,165,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,534,291,133,150,1465226013
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,133,45,468,338,266,390,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,0,60,133,345,0,165,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226028
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,425,163,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,0,60,133,345,0,165,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226043
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,20,170,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,0,285,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,0,180,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226058
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,527,132,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,858,479,266,195,266,300,149,33,0,375,133,390,0,120,133,240,133,255,0,135,133,465,0,270,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226073
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,0,90,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,515,99,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,858,479,266,195,266,300,149,33,0,375,610,49,0,120,133,240,133,255,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226088
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,559,211,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,515,99,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,858,479,266,195,266,300,149,33,0,375,754,117,0,120,133,240,133,255,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226103
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,600,184,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,133,270,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,515,99,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,858,479,266,195,266,300,149,33,0,375,754,117,0,120,133,240,701,229,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226118
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,600,184,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,515,99,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,858,479,266,195,266,300,348,227,0,375,754,117,0,120,765,152,745,136,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226133
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,600,184,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,515,99,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,858,479,266,195,266,300,484,164,0,375,586,321,0,120,615,356,569,333,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226148
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,600,184,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,515,99,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,263,135,858,479,266,195,266,300,484,164,0,375,568,366,0,120,573,383,566,376,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226163
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,600,184,939,191,408,159,468,338,676,45,720,20,0,45,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,0,15,0,420,266,165,772,516,133,435,0,345,515,99,0,30,0,465,133,300,546,85,603,115,583,100,133,105,133,225,603,195,858,479,266,195,266,300,484,164,0,375,568,366,0,120,573,383,566,376,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226178
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,0,105,778,444,600,184,939,191,408,159,468,338,676,45,720,20,807,159,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,0,75,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,0,420,266,165,772,516,133,435,0,345,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,133,225,603,195,858,479,266,195,266,300,484,164,0,375,568,366,0,120,573,383,566,376,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226193
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,0,300,935,248,567,21,0,360,0,495,964,113,426,419,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,0,420,266,165,772,516,133,435,0,345,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,133,225,603,195,858,479,266,195,266,300,484,164,0,375,568,366,426,428,573,383,566,376,0,135,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,0,150,935,294,837,76,455,305,133,150,1465226208
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,876,350,935,248,567,21,0,360,0,495,964,113,426,419,0,435,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,0,420,266,165,772,516,133,435,0,345,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,133,225,603,195,858,479,266,195,266,300,484,164,0,375,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226223
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,0,360,0,495,964,113,426,419,643,450,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,0,345,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,133,225,603,195,858,479,266,195,266,300,484,164,0,375,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,0,315,0,390,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226238
963,26,433,541,407,17,756,466,0,330,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,0,360,0,495,964,113,426,419,623,423,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,0,345,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,133,225,603,195,858,479,266,195,266,300,484,164,0,375,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,589,271,0,390,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226253
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,0,360,0,495,964,113,426,419,623,423,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,0,345,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,133,225,603,195,858,479,266,195,266,300,484,164,0,375,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,564,276,0,390,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226268
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,0,360,0,495,964,113,426,419,623,423,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,333,345,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,539,110,603,195,858,479,266,195,266,300,484,164,0,375,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,564,276,0,390,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226283
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,0,360,0,495,964,113,426,419,623,423,413,389,133,360,420,400,939,232,411,223,888,260,133,345,407,213,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,663,156,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,539,110,603,195,858,479,266,195,266,300,484,164,0,375,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,564,276,0,390,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226298
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,0,360,0,495,964,113,426,419,623,423,413,389,133,360,420,400,939,232,408,287,888,260,133,345,407,279,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,401,185,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,539,110,603,195,858,479,266,195,266,300,484,164,0,375,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,564,276,0,390,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226313
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,467,410,0,495,964,113,426,419,623,423,413,389,133,360,420,400,939,232,408,287,888,260,133,345,407,279,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,401,185,515,99,489,174,0,465,133,300,546,85,603,115,583,100,133,105,539,110,603,195,858,479,266,195,266,300,484,164,558,385,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,564,276,187,389,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226328
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,0,510,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,467,410,579,255,964,113,426,419,623,423,413,389,133,360,420,400,939,232,408,287,888,260,133,345,407,279,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,401,185,515,99,489,174,563,107,133,300,546,85,603,115,583,100,133,105,539,110,603,195,858,479,266,195,266,300,484,164,558,385,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,564,276,497,412,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226343
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,402,108,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,467,410,405,149,964,113,426,419,623,423,413,389,133,360,420,400,939,232,408,287,888,260,133,345,407,279,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,401,185,515,99,489,174,563,107,133,300,546,85,603,115,583,100,133,105,539,110,603,195,858,479,266,195,266,300,484,164,558,385,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,133,90,133,135,262,344,454,134,564,276,497,412,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226358
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,402,108,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,467,410,405,149,964,113,426,419,623,423,413,389,133,360,420,400,939,232,408,287,888,260,133,345,407,279,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,401,185,515,99,489,174,563,107,133,300,546,85,603,115,583,100,554,151,539,110,603,195,858,479,266,195,266,300,484,164,558,385,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,621,291,133,135,262,344,454,134,564,276,497,412,285,268,940,268,133,330,420,429,935,294,837,76,455,305,133,150,1465226373
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,133,315,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,402,108,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,467,410,405,149,964,113,426,419,623,423,413,389,133,360,420,400,939,232,408,287,888,260,133,345,407,279,639,22,701,30,503,31,572,390,641,498,266,165,772,516,133,435,401,185,515,99,489,174,563,107,133,300,546,85,603,115,583,100,557,122,539,110,603,195,858,479,266,195,266,300,484,164,558,385,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,621,291,660,100,262,344,454,134,564,276,497,412,285,268,940,268,133,330,420,429,935,294,837,76,455,305,750,56,1465226388
963,26,433,541,407,17,756,466,700,138,442,411,464,63,410,97,862,16,133,420,867,292,133,405,837,463,873,270,419,172,778,444,600,184,939,191,408,159,468,338,676,45,720,20,940,124,266,360,895,59,736,309,435,18,559,64,758,367,402,108,911,280,841,241,413,117,436,507,910,42,780,480,790,501,712,422,935,248,567,21,467,410,405,149,964,113,426,419,623,423,413,389,133,360,420,400,939,232,408,287,888,260,133,345,407,279,639,22,701,30,503,31,572,390,641,498,472,426,772,516,133,435,401,185,515,99,489,174,563,107,876,229,546,85,603,115,583,100,557,122,539,110,603,195,858,479,266,195,266,300,484,164,558,385,568,366,636,471,573,383,566,376,648,483,133,465,786,467,266,225,133,495,621,291,660,100,262,344,454,134,564,276,497,412,285,268,940,268,677,528,420,429,935,294,837,76,455,305,750,56,1465226403
