266,(77-67)*15+15,266,(94-67)*15+15,266,(82-67)*15+15,266,(78-67)*15+15,266,(68-67)*15+15,133,(48-34)*15+15,0,25*15+15,266,(89-67)*15+15,266,(72-67)*15+15,266,(91-67)*15+15,266,(84-67)*15+15,133,(57-34)*15+15,133,(54-34)*15+15,0,8*15+15,266,(90-67)*15+15,266,(97-67)*15+15,0,31*15+15,266,(96-67)*15+15,133,(37-34)*15+15,0,33*15+15,0,23*15+15,133,(60-34)*15+15,266,(67-67)*15+15,0,14*15+15,0,1*15+15,133,(66-34)*15+15,0,2*15+15,266,(71-67)*15+15,0,13*15+15,133,(36-34)*15+15,133,(41-34)*15+15,266,(76-67)*15+15,0,0*15+15,133,(62-34)*15+15,266,(79-67)*15+15,0,9*15+15,0,19*15+15,133,(45-34)*15+15,133,(50-34)*15+15,0,16*15+15,133,(44-34)*15+15,133,(49-34)*15+15,0,22*15+15,133,(55-34)*15+15,0,12*15+15,0,5*15+15,133,(42-34)*15+15,266,(98-67)*15+15,133,(43-34)*15+15,133,(34-34)*15+15,0,28*15+15,266,(85-67)*15+15,266,(73-67)*15+15,133,(56-34)*15+15,266,(99-67)*15+15,0,32*15+15,133,(61-34)*15+15,0,26*15+15,0,6*15+15,133,(51-34)*15+15,133,(38-34)*15+15,133,(52-34)*15+15,0,17*15+15,266,(95-67)*15+15,266,(70-67)*15+15,0,10*15+15,133,(35-34)*15+15,0,7*15+15,133,(58-34)*15+15,266,(75-67)*15+15,266,(88-67)*15+15,266,(86-67)*15+15,133,(39-34)*15+15,0,29*15+15,133,(63-34)*15+15,133,(64-34)*15+15,0,18*15+15,0,15*15+15,266,(69-67)*15+15,133,(65-34)*15+15,266,(93-67)*15+15,133,(47-34)*15+15,133,(46-34)*15+15,266,(81-67)*15+15,266,(87-67)*15+15,0,3*15+15,133,(40-34)*15+15,0,4*15+15,266,(74-67)*15+15,0,24*15+15,133,(53-34)*15+15,266,(92-67)*15+15,266,(80-67)*15+15,0,11*15+15,0,21*15+15,266,(83-67)*15+15,0,30*15+15,133,(59-34)*15+15,0,20*15+15,0,27*15+15,1465900353
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,133,360,206,321,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,133,405,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,133,435,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,133,330,878,112,840,222,719,136,266,480,887,349,592,131,858,331,266,285,266,105,133,345,266,495,634,62,133,420,889,251,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,133,375,266,135,266,330,266,300,436,420,422,374,133,450,133,465,852,138,915,144,266,45,133,480,266,405,850,172,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,133,390,452,195,466,215,1465900756
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,133,360,791,35,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,133,405,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,133,435,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,840,222,719,136,266,480,887,349,592,131,858,331,266,285,266,105,133,345,266,495,634,62,133,420,889,251,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,133,375,266,135,266,330,266,300,436,420,422,374,133,450,133,465,852,138,915,144,266,45,133,480,266,405,850,172,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,133,390,452,195,466,215,1465900771
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,133,360,791,35,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,133,405,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,133,435,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,945,215,266,495,634,62,133,420,914,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,133,375,266,135,266,330,266,300,436,420,422,374,133,450,133,465,852,138,915,144,266,45,133,480,266,405,869,214,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,133,390,452,195,466,215,1465900786
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,133,405,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,133,435,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,945,215,266,495,634,62,133,420,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,533,387,266,135,266,330,266,300,436,420,422,374,133,450,133,465,852,138,915,144,266,45,133,480,266,405,869,214,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,133,390,452,195,466,215,1465900801
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,172,397,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,133,435,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,945,215,266,495,634,62,133,420,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,133,450,133,465,852,138,915,144,266,45,133,480,266,405,869,214,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,788,295,452,195,466,215,1465900816
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,133,435,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,945,215,266,495,634,62,858,239,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,133,450,133,465,852,138,915,144,266,45,133,480,266,405,869,214,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,788,295,452,195,466,215,1465900831
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,945,215,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,321,133,465,852,138,915,144,266,45,133,480,266,405,869,214,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,788,295,452,195,466,215,1465900846
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,945,215,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,266,45,841,152,266,405,869,214,904,270,266,225,266,315,825,273,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,834,247,266,255,775,231,788,295,452,195,466,215,1465900861
266,165,266,420,266,240,266,180,266,30,921,178,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,945,215,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,266,45,841,152,266,405,888,215,856,198,266,225,266,315,852,186,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900876
266,165,266,420,266,240,266,180,266,30,954,195,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,266,15,715,441,483,90,133,495,470,113,266,75,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,266,45,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900891
266,165,266,420,266,240,266,180,771,510,954,195,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,266,75,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,266,45,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900906
266,165,266,420,266,240,266,180,760,522,834,523,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,266,75,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,266,60,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900921
266,165,266,420,266,240,266,180,760,522,960,198,624,512,266,345,266,90,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,266,75,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,266,105,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900936
266,165,266,420,266,240,266,180,760,522,960,198,624,512,266,345,421,91,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,266,150,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,579,148,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,266,135,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,266,120,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900951
266,165,266,420,266,240,266,180,760,522,960,198,624,512,266,345,421,91,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,785,92,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,550,341,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900966
925,453,266,420,266,240,919,387,760,522,960,198,624,512,266,345,421,91,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,751,19,446,54,885,19,266,195,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,550,341,590,33,513,305,266,390,266,210,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900981
925,453,266,420,266,240,929,387,760,522,960,198,624,512,266,345,421,91,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,266,225,266,315,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,266,255,775,231,788,295,452,195,466,215,1465900996
925,453,266,420,266,240,929,387,760,522,960,198,624,512,266,345,421,91,266,375,266,270,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,870,167,266,315,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,804,246,775,231,788,295,452,195,466,215,1465901011
925,453,266,420,545,116,929,387,760,522,960,198,624,512,266,345,421,91,266,375,918,34,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,266,285,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,266,330,266,300,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,870,167,266,315,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901026
925,453,266,420,545,116,929,387,760,522,960,198,624,512,266,345,421,91,266,375,918,34,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,266,330,558,428,436,420,422,374,417,401,519,368,852,138,887,150,930,178,841,152,266,405,911,214,856,198,870,167,787,164,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901041
925,453,266,420,545,116,929,387,760,522,960,198,624,512,266,345,421,91,266,375,918,34,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,519,142,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,590,353,558,428,436,420,422,374,417,401,427,363,852,138,887,150,930,178,841,152,266,405,911,214,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901056
925,453,266,420,545,116,929,387,760,522,960,198,624,512,640,80,421,91,266,375,918,34,862,35,790,38,939,437,266,360,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,597,94,906,415,538,73,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,634,62,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,569,367,558,428,436,420,422,374,417,401,427,363,852,138,887,150,930,178,841,152,266,405,911,214,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901071
925,453,266,420,545,116,929,387,760,522,960,198,624,512,640,80,421,91,953,207,918,34,862,35,790,38,939,437,642,97,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,906,415,514,74,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,599,59,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,569,367,558,428,436,420,422,374,417,401,427,363,852,138,887,150,930,178,841,152,266,405,911,214,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901086
925,453,266,420,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,599,59,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,569,367,558,428,436,420,422,374,417,401,427,363,852,138,887,150,930,178,841,152,266,405,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,266,390,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901101
925,453,266,420,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,599,59,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,569,367,558,428,436,420,422,374,417,401,427,363,852,138,887,150,930,178,841,152,266,405,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901116
925,453,861,10,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,266,465,531,493,266,450,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,599,59,859,235,911,233,745,281,710,316,747,481,517,284,492,388,266,435,440,351,770,71,491,329,510,411,553,398,569,381,569,367,558,428,436,420,422,374,417,401,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901131
925,453,861,10,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,266,465,531,493,748,45,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,599,59,859,235,911,233,745,281,710,316,747,481,517,284,521,388,434,373,440,351,770,71,491,329,510,411,553,398,569,381,569,367,558,428,436,420,405,383,417,401,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901146
925,453,861,10,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,266,465,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,599,59,859,235,911,233,745,281,710,316,747,481,517,284,521,388,434,373,440,351,416,393,491,329,510,411,553,398,569,381,569,367,558,428,436,420,405,383,417,406,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901161
925,453,861,10,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,773,341,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,266,480,887,349,592,131,858,331,634,176,586,158,887,249,266,495,599,59,859,235,911,233,745,281,710,316,747,481,517,284,521,388,500,375,440,351,416,393,491,329,510,411,553,398,569,381,569,367,558,428,436,420,437,385,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901176
925,453,861,10,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,771,345,751,19,446,54,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,592,131,858,331,634,176,586,158,887,249,655,56,599,59,859,235,911,233,745,281,710,316,747,481,517,284,521,388,500,375,440,351,416,393,491,329,510,411,553,398,569,381,569,367,558,428,436,420,437,385,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901191
925,453,861,10,545,116,941,387,760,522,960,198,624,512,640,80,421,91,888,401,918,34,862,35,790,38,939,437,642,97,773,330,531,493,764,59,489,518,843,50,683,405,693,387,482,435,715,441,483,90,559,326,470,113,590,90,900,424,514,74,771,345,751,19,444,42,885,19,582,109,801,317,894,307,917,323,830,355,511,130,939,95,878,94,941,111,940,78,878,112,748,216,719,136,717,150,887,349,592,131,858,331,634,176,586,158,887,249,655,56,599,59,859,235,911,233,745,281,710,316,747,481,517,284,521,388,500,375,440,351,412,401,491,329,510,411,553,398,569,381,569,367,558,428,436,420,428,387,413,375,427,363,852,138,887,150,930,178,841,152,784,186,886,215,856,198,870,167,787,161,852,186,790,548,444,303,550,341,590,33,513,305,582,305,708,241,748,254,845,171,794,201,775,231,788,295,452,195,466,215,1465901206
